scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
17369,191.09604,454.5402,0.93653804,202.65047,416.99744,1.0,172.8725,415.5233,1.0,220.07756,401.74707,1.0,168.62361,385.2726,1.0,203.61494,369.65024,0.9766016,233.11884,327.8942,1.0,176.14525,238.05173,0.7259213
17370,188.80888,457.43878,1.0,198.4859,421.88593,1.0,169.39558,419.16446,1.0,214.53159,406.43533,1.0,164.31796,388.04593,1.0,200.63045,371.8962,0.98075396,224.87067,328.64102,1.0,176.88478,239.29573,1.0
17371,189.11937,461.8405,1.0,196.6102,424.30792,1.0,168.08359,425.25754,1.0,210.3764,407.6233,1.0,159.53207,393.00046,0.916584,193.70602,374.2159,0.9900822,219.43712,330.1403,1.0,177.52925,240.10612,0.7236756
17372,188.23445,467.21106,1.0,196.41779,431.9752,1.0,167.37656,434.85867,1.0,209.3439,412.98322,0.9970301,159.43732,402.65268,0.99378,187.80557,378.4404,1.0,211.30872,330.82532,1.0,181.58131,511.96805,0.6375524
17373,194.79019,473.81183,1.0,196.40186,440.77725,1.0,168.8363,445.90894,0.9404578,205.8752,420.08105,0.994596,158.40132,412.78714,0.8953488,183.96558,388.08362,0.9550161,204.12198,337.26425,1.0,190.0477,553.51996,1.0
17374,195.03868,483.57,1.0,196.69238,449.79065,1.0,168.48573,453.74887,0.9736744,208.09245,427.03845,0.9050408,159.86908,420.7667,0.9323409,183.6889,395.23544,0.9915416,199.90651,342.32263,1.0,169.52481,237.04378,1.0
17375,195.6605,492.20795,1.0,196.17038,461.2398,1.0,169.25504,464.251,0.9968277,207.62202,439.80615,0.92531,159.18509,432.73965,0.93958414,185.16895,405.69543,0.93081725,197.36034,349.96628,1.0,161.01521,235.40163,0.6356172
17376,198.03722,503.16953,1.0,197.16446,469.44406,1.0,170.11082,472.99506,0.9075508,207.16277,447.19702,0.93228877,158.60089,441.91098,0.90470994,185.26816,415.78006,0.985756,198.16724,359.96988,1.0,1004.0354,943.4271,0.30428037
17377,198.16046,511.12152,1.0,198.13751,479.86682,1.0,170.36531,483.35187,0.9963043,209.5947,456.53046,0.9534212,160.37325,452.99423,0.9373739,186.00385,425.5953,0.95937127,196.70876,366.1512,1.0,153.48024,245.71582,0.94836533
17378,197.77621,519.5567,1.0,198.09146,488.28992,1.0,169.42117,490.6759,0.95853555,208.68523,464.69467,0.99765855,158.56836,461.41986,0.9320848,186.37097,432.44812,0.99102044,194.86981,373.69025,1.0,183.73997,593.2855,0.9338786
17379,199.94673,528.291,1.0,198.98936,496.5796,1.0,170.05235,499.39798,0.9674661,210.34602,472.71735,0.9469113,159.23465,470.88733,0.9657141,186.18314,441.88248,0.97168654,190.43657,380.43814,1.0,154.65283,255.9632,1.0
17380,199.41783,534.8156,0.9982538,201.3555,503.84937,1.0,173.49156,507.86252,0.9338397,209.99757,481.7782,1.0,160.23933,476.94357,0.98431516,187.05408,449.0046,1.0,186.23073,395.14648,1.0,159.0435,267.7791,1.0
17381,202.64473,541.65955,1.0,203.26929,510.73627,1.0,174.64679,515.25433,0.98802185,213.05421,486.86404,1.0,161.81195,486.0295,1.0,187.85156,458.49423,0.99326056,184.97499,405.68854,1.0,163.30453,274.77454,1.0
17382,204.00673,548.0826,1.0,203.32211,517.0093,1.0,175.00719,522.3727,1.0,212.28273,494.36807,0.9604617,162.20148,494.32117,0.9494534,185.63194,464.69955,0.9890712,184.4768,413.46518,1.0,176.82812,287.71274,1.0
17383,204.74298,553.28,1.0,203.13774,521.49225,1.0,174.8718,527.0384,0.97299683,211.19795,501.49472,1.0,161.32591,497.49493,1.0,184.54312,471.79974,0.97894394,187.65524,421.69376,1.0,176.03557,290.7056,1.0
17384,203.9219,562.5886,1.0,203.95572,528.0146,1.0,175.96118,534.38104,1.0,211.49458,506.4362,1.0,160.76532,504.6361,0.87585306,183.62766,479.43747,0.97399616,190.553,427.54187,1.0,177.6341,298.32968,1.0
17385,205.74652,566.9807,1.0,204.02625,533.29486,1.0,177.74394,539.45575,1.0,211.93828,514.3522,1.0,160.69836,509.52316,0.92839646,185.47057,487.2431,1.0,194.28319,434.18558,1.0,175.93768,306.96375,1.0
17386,206.31654,571.36346,1.0,207.21251,537.6231,1.0,179.93938,542.94763,1.0,215.03894,519.8524,0.9335369,163.79495,513.6932,1.0,187.5495,490.0456,1.0,195.28976,440.15274,1.0,181.50836,317.54562,1.0
17387,206.30637,577.70544,0.9243134,208.19511,542.71747,1.0,181.67297,547.1845,1.0,218.9772,520.6675,0.86852485,165.11684,518.9385,0.98130566,188.15361,492.32516,1.0,195.2586,444.63098,1.0,183.29541,318.98685,1.0
17388,205.44952,580.61847,0.98242676,208.8631,547.2528,1.0,179.94061,551.94073,1.0,219.90005,527.30066,0.7809208,165.43636,524.2617,0.91780555,189.3488,499.56784,1.0,193.3249,449.00415,1.0,190.71732,323.97104,1.0
17389,211.13007,580.1346,1.0,208.20175,550.3371,1.0,178.88216,555.8812,1.0,219.57565,531.93304,0.8853627,163.12103,525.84595,0.99644876,188.17633,503.27734,1.0,192.07048,452.65536,1.0,194.58781,324.94653,1.0
17390,212.76205,582.2983,1.0,209.12384,550.7368,1.0,181.35078,560.52014,0.98027045,218.27371,531.96686,0.9259129,163.07382,532.4165,0.94506204,183.59341,504.9721,1.0,189.69101,455.24307,1.0,203.7137,331.7746,1.0
17391,219.6794,583.8887,1.0,211.6735,552.867,1.0,186.08034,564.8255,1.0,218.89561,533.4812,0.9572746,164.35342,540.5854,0.9234867,183.26385,506.87375,0.96795356,189.08014,457.33286,1.0,207.42046,331.51282,1.0
17392,221.21776,585.9175,1.0,213.74568,555.9115,1.0,187.38594,568.7617,0.9912956,218.96246,535.7443,0.9737868,165.5788,544.982,0.9337355,183.52812,509.85345,0.9604739,186.64717,459.6743,1.0,205.18556,334.52963,1.0
17393,222.96829,589.88416,1.0,215.35062,560.97925,1.0,189.91719,574.87177,0.99505943,219.78482,538.709,0.8572664,167.2303,550.18036,0.8620623,184.60094,515.7536,0.99366355,182.6484,463.73834,1.0,202.72856,335.8776,1.0
17394,227.01164,590.9146,1.0,216.17332,563.5631,1.0,192.24594,577.0847,1.0,222.27936,542.132,0.8309521,167.90257,554.4779,0.8488555,186.5443,520.5106,0.98121494,184.80522,469.7466,1.0,200.4248,342.0701,1.0
17395,231.26068,590.71,1.0,217.85452,566.357,0.9657212,195.44934,583.0538,1.0,222.21065,548.2925,0.9703929,172.85188,560.6844,0.96221423,186.52328,525.0017,0.9860107,185.1107,475.95233,1.0,204.47568,348.06458,1.0
17396,232.61227,594.3991,1.0,218.82262,569.6757,1.0,196.05463,586.7204,1.0,223.76892,550.208,0.9549473,174.2612,564.4252,0.9590168,185.7208,527.9307,0.98424155,182.9318,480.13232,1.0,213.67375,354.31387,1.0
17397,233.08871,599.4497,1.0,218.90103,574.29663,0.98953784,196.01627,590.6631,1.0,223.51483,551.4541,0.92241603,171.18983,567.0372,0.89323765,184.93855,533.04663,1.0,181.82858,485.67038,1.0,214.61598,363.15228,1.0
17398,232.86404,604.596,1.0,218.34146,578.3535,1.0,196.99846,595.3906,1.0,222.61702,555.7878,0.9148824,172.91026,575.43445,0.9189257,183.80217,538.81866,0.9032209,181.10753,489.88318,1.0,212.27826,367.81076,1.0
17399,235.43015,611.4433,1.0,218.38466,585.4162,1.0,196.84811,604.07385,1.0,222.50548,565.32465,0.9437844,173.78365,579.42566,0.9343025,184.7983,542.9435,1.0,178.14807,493.73013,1.0,205.24886,370.7609,1.0
17400,233.40141,618.6904,1.0,219.95609,592.0551,1.0,198.63994,608.6653,1.0,225.29626,569.2132,0.98413205,176.18976,587.2853,0.90029156,186.86737,548.28925,1.0,180.59372,498.05334,1.0,51.263454,392.52606,0.11024871
17401,233.26648,623.3198,1.0,220.5218,595.75793,0.96251124,198.18819,612.76685,1.0,225.58575,573.836,0.86688125,175.02971,590.13214,0.8788315,187.84802,553.91547,0.98152244,185.99678,503.76135,1.0,172.7483,378.6271,1.0
17402,234.34818,625.3457,1.0,221.88614,599.10565,0.887705,197.65823,615.4051,1.0,226.57047,580.11835,0.9495663,174.86739,591.6608,0.8682922,189.22995,557.2866,0.99195904,189.29796,507.24396,1.0,178.55635,383.0361,1.0
17403,234.30832,627.92737,1.0,222.41104,600.8971,0.92033106,196.52318,616.28894,1.0,228.28854,581.6898,0.9769885,175.60902,590.8899,0.98291445,190.79744,559.98267,1.0,188.72235,510.60007,1.0,186.99348,384.7663,1.0
17404,234.3791,628.9984,1.0,223.88614,602.4153,1.0,196.55756,617.6387,1.0,230.04593,582.22723,0.9316992,176.46921,593.1665,1.0,190.03664,561.969,1.0,188.53894,514.47,1.0,194.44423,388.28473,1.0
17405,230.08278,633.5693,1.0,223.83577,606.49994,1.0,197.56384,619.9422,1.0,231.18094,582.24695,0.9121971,177.90033,596.59125,0.99957716,188.48685,565.8143,1.0,186.77702,520.8573,1.0,198.84259,393.51755,1.0
17406,225.96083,635.6755,1.0,222.97868,609.0067,1.0,196.2511,621.82166,1.0,229.75757,583.75665,0.92099535,177.68758,598.5997,1.0,187.27696,569.4451,1.0,184.08739,525.0009,1.0,198.89055,398.97842,1.0
17407,224.42067,637.63574,1.0,221.31546,609.6417,1.0,197.37587,621.27374,1.0,226.69049,584.5763,0.9699598,177.4433,602.90295,1.0,184.902,570.6001,1.0,181.51509,526.73096,1.0,200.96927,399.4487,1.0
17408,221.94936,639.80304,1.0,219.6678,610.9336,1.0,194.86177,623.3848,1.0,226.37033,585.88184,0.958203,176.11293,603.24536,1.0,184.3414,571.2602,1.0,181.18098,526.2418,1.0,203.79114,398.75253,1.0
17409,216.03098,642.7609,1.0,218.56587,612.04517,1.0,190.8999,623.35236,0.98293406,225.90358,586.7525,0.90406203,173.94649,602.5784,1.0,184.55449,571.9094,1.0,181.33995,526.08545,1.0,204.74356,398.28998,1.0
17410,210.25075,646.5073,0.9425981,216.00002,615.47815,0.97803944,187.20782,622.9506,1.0,225.37787,590.25977,0.85321325,172.91351,600.1406,1.0,185.12202,571.4398,1.0,182.33849,526.0761,1.0,205.48257,398.15765,1.0
17411,207.556,653.5802,1.0,213.21922,621.3588,1.0,183.68607,627.11694,1.0,225.20586,596.14197,0.8733284,172.2737,599.6059,0.9755555,187.452,573.0597,1.0,182.76059,527.1219,1.0,206.32838,400.73096,1.0
17412,206.15854,655.87946,0.9588047,211.6481,625.88525,1.0,183.6379,630.98114,1.0,224.04398,601.09314,0.79732406,173.38478,606.1355,0.95603174,187.63263,575.91315,1.0,183.21465,528.04736,1.0,204.93857,402.2458,1.0
17413,205.40823,660.5395,1.0,210.6601,629.17395,1.0,182.89462,637.17267,1.0,221.65385,603.3032,0.7122321,169.1304,608.81067,0.9785174,184.85341,578.4794,1.0,182.48996,531.527,1.0,200.5929,404.94046,1.0
17414,201.4433,668.5032,1.0,208.56123,639.16785,1.0,180.84656,643.87585,1.0,221.25175,615.8527,0.88629216,167.39517,615.08734,0.95028156,184.9239,585.6633,0.9724592,182.38045,536.0838,1.0,199.23701,407.2132,1.0
17415,202.24348,671.9492,0.99104947,207.99915,646.6122,1.0,180.72757,650.66223,1.0,220.00993,622.26263,0.81899124,166.24854,622.46606,0.9382592,189.18666,593.27844,1.0,183.82462,540.2649,1.0,191.6638,412.8526,1.0
17416,203.43338,675.85535,0.9985449,207.61551,651.4111,1.0,182.11197,654.8931,1.0,221.8982,627.6954,0.84195125,167.88728,626.81824,1.0,192.61504,597.5656,1.0,189.90799,543.08856,1.0,179.24828,418.45056,1.0
17417,204.48157,678.311,0.8956213,208.16493,656.3013,1.0,180.49698,660.09344,1.0,220.40955,633.32446,0.8571244,168.31999,629.7137,0.9796611,195.09285,601.8685,1.0,192.83568,544.80927,1.0,171.22658,421.19315,1.0
17418,204.12122,685.00604,1.0,208.15579,660.1076,1.0,179.67691,663.4944,1.0,220.27461,635.1983,0.7960445,167.62286,634.58575,0.91107845,193.4815,604.6475,0.9995137,193.74715,549.85016,1.0,172.04147,422.70547,1.0
17419,206.58481,689.7195,0.88739115,208.2244,664.9519,1.0,180.2292,668.59467,1.0,222.91689,643.15906,0.8315615,167.9664,640.18933,0.9617401,191.76016,611.8452,1.0,195.42131,556.7371,1.0,184.0046,430.9339,1.0
17420,209.6215,692.12506,0.9818937,210.55638,667.6479,1.0,183.11868,673.1957,0.9867927,223.09477,645.52985,0.914823,169.34752,643.79065,1.0,192.97247,616.08215,1.0,195.76105,563.5417,1.0,189.59857,434.54922,1.0
17421,211.79498,695.85657,0.99251616,211.99738,670.8385,1.0,184.26872,677.3993,1.0,223.43456,649.0929,0.8391435,170.15042,647.6165,0.94493663,190.73863,617.994,1.0,193.61682,569.6772,1.0,199.75128,439.67322,0.9653228
17422,212.58252,700.50806,1.0,213.35382,672.23364,1.0,185.56424,679.25244,1.0,223.43463,648.1652,0.81096405,172.50708,654.62616,0.9496673,188.91702,623.0306,0.98472744,189.04642,575.4688,1.0,209.64908,449.37912,1.0
17423,219.74722,700.869,1.0,215.1358,672.6134,1.0,188.99655,684.2957,0.9987259,223.01376,649.27277,0.81843805,169.53667,656.6023,0.9997677,185.76898,627.0313,1.0,187.21184,581.9368,1.0,216.30157,453.43997,1.0
17424,223.57616,704.2481,1.0,217.48027,674.7957,1.0,190.75452,686.5638,1.0,223.41478,649.88525,0.891433,170.5105,661.14935,0.9634297,185.09933,629.0951,1.0,184.79428,584.22705,1.0,215.9118,455.2979,1.0
17425,225.39034,709.07605,1.0,219.48792,675.88934,1.0,193.28911,688.5074,1.0,224.0037,651.38403,0.9148553,171.48236,666.9073,0.9400545,185.08336,631.4146,1.0,183.18884,587.5508,1.0,215.28777,458.93442,1.0
17426,228.88086,711.46484,1.0,221.7535,678.9445,0.92902327,196.59885,693.1443,1.0,226.22304,658.1467,0.96061826,173.84589,671.7446,0.9696509,187.7634,636.21094,1.0,183.03748,591.3746,1.0,211.82587,463.5225,1.0
17427,234.19156,707.02747,1.0,223.04633,679.9979,0.95638335,199.82152,697.8492,1.0,226.07626,660.8109,0.932316,176.78079,676.6693,1.0,190.8287,641.4905,1.0,184.81581,594.8113,1.0,206.83157,465.39444,1.0
17428,241.3883,701.9162,1.0,223.75851,679.82806,0.9258433,202.41695,700.0259,1.0,225.97752,661.702,0.92828643,178.93431,680.5257,0.9560267,190.09502,646.9942,1.0,185.5838,598.68207,1.0,204.54808,468.79758,1.0
17429,246.46754,696.7545,1.0,225.40382,678.73364,0.8575497,209.58899,701.50024,1.0,225.91153,660.0728,0.9226002,182.92282,687.75,0.9100992,188.39658,650.52515,1.0,185.9275,601.784,1.0,202.5829,471.4265,1.0
17430,251.48164,693.9515,1.0,229.70255,676.45807,0.97543883,215.679,701.70715,1.0,227.03542,657.50793,0.8755236,188.79633,691.0054,0.9415298,191.349,653.9979,1.0,186.75064,603.81683,1.0,200.32455,474.45212,1.0
17431,257.95514,692.1853,1.0,232.9711,676.94336,0.8919356,217.0375,702.50494,1.0,228.88315,659.2989,0.85264295,191.0256,691.3135,0.93766,194.59024,654.3377,1.0,186.81639,606.35175,1.0,199.9612,478.4215,1.0
17432,263.25845,692.08386,1.0,235.18216,676.95056,0.8290531,220.69643,703.43774,1.0,229.07794,658.2363,0.85880333,194.82147,693.68463,1.0,195.44714,656.96265,1.0,187.099,609.46436,1.0,199.53062,478.31647,1.0
17433,265.72195,694.8549,1.0,240.92346,679.34534,0.9496792,225.74516,703.75037,1.0,237.27663,660.26544,0.96151763,201.39522,697.1005,0.8825046,197.23834,661.1629,1.0,183.5601,615.6784,1.0,197.84912,487.14697,1.0
17434,267.83994,698.61707,1.0,243.95607,683.09625,1.0,230.02258,707.5451,1.0,239.65503,662.7277,0.9399325,204.36095,702.14526,1.0,196.6666,666.4671,1.0,177.84032,622.74854,1.0,190.84018,496.4067,1.0
17435,271.0242,699.28625,1.0,246.96269,683.68896,0.96042085,232.99864,708.4707,1.0,242.12022,664.2934,0.9764058,209.95918,705.1783,1.0,200.8833,672.49884,1.0,179.24883,631.30237,1.0,184.26877,502.13232,1.0
17436,272.6487,697.6177,1.0,248.71725,684.83435,0.9352681,235.20264,709.59045,1.0,242.57718,664.51776,1.0,212.97269,708.1209,1.0,201.40103,673.1522,1.0,179.57231,634.155,1.0,182.87851,503.2896,1.0
17437,273.5704,696.59265,0.9994079,248.52199,682.1474,0.8969827,236.73366,708.2974,1.0,240.44954,663.4963,0.95726126,214.62834,708.7705,1.0,201.1745,674.6079,1.0,179.15466,635.01794,1.0,184.12756,506.1968,1.0
17438,272.99576,694.7779,1.0,248.7781,679.3153,0.85323423,237.8776,706.24536,1.0,237.03633,663.01624,0.9624876,213.18475,708.4507,1.0,198.9568,674.56146,1.0,177.91818,635.54877,1.0,185.78378,506.66235,1.0
17439,276.83966,690.3057,1.0,249.99074,676.27386,0.8377343,240.6691,704.3695,0.9879949,232.97343,662.501,0.968027,214.32722,707.0734,1.0,197.06053,674.50995,1.0,176.81422,635.6759,1.0,182.7805,508.50937,1.0
17440,280.3148,684.69495,1.0,251.62172,673.77203,0.8493389,247.59048,702.7041,1.0,233.27464,660.5352,0.9972659,219.17538,706.441,0.9886402,198.41661,674.6118,0.991477,175.89757,636.56055,1.0,183.4247,508.44943,1.0
17441,282.10242,679.18646,1.0,252.75078,672.14233,0.87840354,248.06938,703.2292,0.99626976,233.81813,659.34625,0.99781674,220.89673,706.2599,1.0,201.53044,674.7936,0.98241293,176.9134,638.6871,1.0,178.33627,511.1313,1.0
17442,285.27652,673.20764,1.0,255.0935,670.25397,0.8672932,254.10387,700.2646,1.0,237.10109,658.31494,0.9841624,228.68976,707.03253,1.0,205.44313,678.2969,0.9988571,179.71858,643.6857,1.0,171.93527,519.65607,1.0
17443,289.5853,670.3214,0.98808014,258.77585,668.9862,0.9241155,260.91183,698.57196,1.0,239.46191,655.737,0.9812025,232.22922,706.6323,0.9732292,210.61838,680.59265,0.9727259,181.34554,647.04944,1.0,171.4113,523.10016,1.0
17444,292.0376,668.5846,1.0,261.22476,667.2018,0.9644919,263.6629,696.43524,1.0,241.52312,654.50684,1.0,235.39885,705.61835,0.9800434,211.85147,679.2002,0.996041,181.4415,648.86115,1.0,172.30917,523.7763,1.0
17445,295.92807,666.94934,1.0,264.1828,664.7894,0.96781147,264.57385,692.6251,1.0,244.23268,653.63635,1.0,240.68091,706.27466,1.0,214.14775,678.90424,0.9750778,181.54716,651.25507,1.0,174.7131,526.6209,1.0
17446,298.4888,667.9545,1.0,267.76688,665.1269,0.88379645,267.7451,692.8119,1.0,246.89836,653.66846,1.0,242.88956,706.10046,1.0,217.74626,678.3746,1.0,183.80309,653.9327,1.0,178.11711,528.7847,1.0
17447,299.61142,669.05115,1.0,270.62128,664.3915,0.8699326,269.51785,692.78625,1.0,249.05945,653.03143,1.0,244.0008,706.73926,1.0,218.84413,678.32153,1.0,184.9112,654.96814,1.0,181.84018,530.44324,1.0
17448,300.17374,668.6261,1.0,270.6233,664.0658,0.88869005,269.75128,692.8669,1.0,249.43262,652.7724,0.99869734,244.76025,706.9325,1.0,219.27055,678.9283,1.0,186.31966,655.59735,1.0,182.12479,530.8534,1.0
17449,302.61682,668.20074,1.0,271.46634,663.4573,0.8595107,270.19357,691.63025,1.0,249.39343,652.80725,1.0,245.95647,706.5805,0.9869977,220.34164,679.1103,1.0,188.2335,657.4215,1.0,182.06131,532.7714,1.0
17450,304.89227,667.55133,1.0,271.57953,662.2736,0.9347405,273.1738,690.3761,1.0,251.41747,652.15594,0.99633986,246.82845,705.5324,0.94156873,222.8224,678.5536,1.0,188.62515,658.2198,1.0,181.95786,533.8005,1.0
17451,304.05835,667.92786,1.0,272.50784,661.71075,0.94024307,274.50174,690.1255,1.0,252.84583,651.5084,0.9704192,248.9364,705.47314,0.94303614,223.82571,678.34186,1.0,189.12141,657.73663,1.0,182.60808,534.0158,1.0
17452,303.94705,669.22687,1.0,272.85822,662.3088,0.91266984,274.46802,690.9919,1.0,254.06313,651.44135,0.93966573,249.0411,705.92773,0.95880187,224.42928,678.09393,1.0,189.31357,657.39307,1.0,182.61996,534.08386,1.0
17453,304.4505,669.96967,1.0,275.41962,662.90765,0.8852586,276.42633,691.0238,1.0,253.97784,652.41345,0.9521327,250.06873,705.46545,0.9716009,224.859,677.6551,1.0,189.26176,657.342,1.0,182.53949,534.19885,1.0
17454,305.69247,671.5459,1.0,278.5123,663.3963,0.9088272,278.54218,691.3005,1.0,255.49945,652.0701,0.9807914,254.68326,705.7886,0.9954777,225.84312,677.99347,1.0,189.18126,656.85895,1.0,182.51477,534.17426,1.0
17455,306.78452,673.46027,1.0,279.61035,665.53955,1.0,278.1684,693.77045,1.0,257.06094,651.87146,0.9828829,253.61427,705.74133,1.0,226.68983,678.64594,1.0,190.0025,657.40216,1.0,182.40932,533.89355,1.0
17456,304.8901,674.0819,1.0,278.9672,666.4099,1.0,278.026,695.1466,1.0,259.00226,653.07404,1.0,254.39496,706.1822,1.0,229.03528,679.7466,1.0,192.9429,657.98926,1.0,181.15755,534.0108,1.0
17457,305.72623,674.8449,1.0,279.43854,667.3953,0.9826177,279.50107,697.3992,1.0,259.07944,653.74963,1.0,254.02531,705.1938,1.0,229.87053,679.50934,1.0,194.61806,657.8661,1.0,181.1356,534.0544,1.0
17458,307.8633,674.8328,1.0,281.9423,667.5987,0.9091415,281.336,696.71765,1.0,260.61566,654.3236,1.0,255.8647,704.5674,1.0,230.83398,678.4169,1.0,194.89932,657.6887,1.0,180.60916,534.40704,1.0
17459,311.00287,673.8138,1.0,284.311,669.1903,0.8986125,282.90533,696.56116,1.0,261.42737,655.5333,1.0,257.35745,705.46405,1.0,231.37285,678.72076,0.98747844,195.88017,657.7388,1.0,180.21222,534.4129,1.0
17460,313.05014,674.56616,1.0,285.62585,669.50775,0.9071519,283.93195,696.6636,1.0,262.74567,655.51044,1.0,259.0291,705.2259,1.0,232.22388,678.1925,0.99407583,195.88812,658.0034,1.0,179.55446,533.2606,1.0
17461,314.347,673.8169,1.0,285.90918,668.5845,0.8724912,285.5792,696.42694,1.0,264.09335,655.2807,1.0,260.84802,705.03345,1.0,232.72455,677.71985,0.9861554,195.79778,658.0369,1.0,179.12251,533.3873,1.0
17462,316.89215,672.6091,1.0,287.51648,667.1961,0.9184472,286.89774,695.67365,1.0,264.67612,655.5389,1.0,261.67953,705.1023,1.0,233.46248,677.9739,0.9954443,197.0153,658.69617,1.0,179.10089,533.36426,1.0
17463,319.2756,671.7063,0.99277985,290.8834,666.4183,1.0,290.19894,694.0225,1.0,268.86346,655.17126,1.0,263.6045,706.16693,0.9715732,235.38881,679.44147,1.0,197.22902,661.5747,1.0,176.56326,536.9549,1.0
17464,319.99142,670.99316,0.9793217,293.396,666.3564,0.99723524,292.43155,693.3596,1.0,270.64557,655.5588,1.0,264.90884,706.0107,0.9395787,238.8708,680.40845,0.99526465,199.1181,663.28705,1.0,176.56624,537.005,1.0
17465,321.79028,670.7875,1.0,294.6219,666.661,0.9969103,294.657,693.0242,1.0,270.97318,655.22876,1.0,269.15237,705.9455,0.96098244,240.97131,680.8643,1.0,200.27428,663.94025,1.0,174.40009,541.28235,1.0
17466,324.0273,671.76666,1.0,295.8957,666.27637,1.0,295.34778,692.8243,1.0,271.94003,654.83435,1.0,269.85175,706.02167,0.9729719,241.51186,680.5545,1.0,201.64256,663.3951,1.0,174.36415,541.2799,1.0
17467,323.51248,673.1925,1.0,296.64706,666.24994,1.0,295.9769,692.75287,1.0,273.61282,654.085,1.0,270.8034,706.68024,0.996958,241.82018,681.0484,1.0,202.57169,663.61536,1.0,173.84377,541.55743,1.0
17468,320.44705,672.30475,0.9919121,296.277,665.8687,1.0,295.9833,692.5777,1.0,273.02267,654.14453,1.0,270.9016,706.5687,1.0,241.7873,680.82697,1.0,202.53133,663.6859,1.0,173.82999,541.49774,1.0
17469,320.22455,672.64996,0.9952738,296.23276,666.44244,1.0,295.8856,692.9597,1.0,272.51376,654.9225,1.0,270.79144,705.11017,0.98977363,241.87784,681.00793,1.0,202.15775,664.35614,1.0,173.8222,541.67975,1.0
17470,317.56622,675.32214,1.0,295.01654,666.15173,1.0,295.10764,693.77783,1.0,272.32117,654.68317,1.0,270.66858,707.09045,1.0,242.32474,681.0547,1.0,202.18527,664.08014,1.0,173.80719,541.6526,1.0
17471,316.1602,675.57904,1.0,293.36346,666.82465,0.98225707,292.2344,695.10944,1.0,271.2039,655.5057,1.0,267.16254,706.4179,1.0,240.74403,680.98456,1.0,202.1389,664.0702,1.0,173.18295,543.23773,1.0
17472,315.4894,676.7621,1.0,292.24448,668.20465,0.9775538,293.14172,696.53046,1.0,270.11246,656.6478,1.0,265.61334,707.5671,1.0,240.03397,681.1631,1.0,201.77498,664.1175,1.0,173.2016,543.42017,1.0
17473,314.12665,676.5711,1.0,291.3994,668.01025,1.0,292.3601,697.79443,1.0,269.98273,656.4837,1.0,265.85226,707.326,1.0,240.29578,681.3634,1.0,201.77979,664.1289,1.0,173.20056,543.3954,1.0
17474,314.6691,674.95154,1.0,291.54095,667.2544,1.0,293.0069,696.9754,1.0,269.2414,656.8016,1.0,266.38852,707.0763,1.0,239.87633,681.94037,1.0,201.68153,664.21027,1.0,173.16042,543.717,1.0
17475,315.3387,675.58044,1.0,293.162,667.7034,0.9808486,293.08517,696.8163,1.0,270.59558,657.647,1.0,266.76138,706.942,1.0,240.19432,682.2297,1.0,200.56952,665.33746,1.0,173.08255,542.86975,1.0
17476,316.86792,677.36646,1.0,294.92,668.5187,0.9567221,293.93655,698.0584,1.0,271.06967,656.654,1.0,267.39114,707.1401,1.0,240.49927,682.15955,1.0,200.68661,665.0844,1.0,173.06396,542.8254,1.0
17477,320.9715,681.8602,1.0,295.6724,670.541,0.9154314,296.33533,699.484,1.0,272.37497,657.8559,1.0,270.8276,707.80457,1.0,241.87013,682.7088,1.0,201.80136,664.7489,1.0,172.92546,542.8235,1.0
17478,324.02393,682.1459,1.0,297.4015,673.04266,0.9307223,297.7983,700.5353,1.0,274.21414,659.0772,1.0,271.71573,708.273,1.0,242.56595,683.02966,1.0,202.43935,665.87317,1.0,173.2288,545.4336,1.0
