scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
bodyparts,Nose,Nose,Nose,Left_ear,Left_ear,Left_ear,Right_ear,Right_ear,Right_ear,Front_left_paw,Front_left_paw,Front_left_paw,Front_right_paw,Front_right_paw,Front_right_paw,Body_center,Body_center,Body_center,Tail_start,Tail_start,Tail_start,Tail_end,Tail_end,Tail_end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
71,910.5009,174.5315,1.0,884.92755,198.9337,1.0,912.3865,200.43501,1.0,877.3774,225.72145,0.9696552,921.40656,222.93755,1.0,904.54755,255.4882,0.97476983,907.23724,298.41116,1.0,912.5424,419.43307,1.0
72,920.1617,175.42891,1.0,887.7566,198.76222,1.0,915.6489,206.25644,1.0,875.5722,224.80742,0.92571694,922.13965,226.36884,0.9872529,903.14014,253.81967,0.8574304,905.009,297.86093,1.0,920.1277,416.1531,1.0
73,923.9544,175.84224,1.0,890.4337,197.60431,1.0,917.3813,206.2663,1.0,875.56433,223.62566,0.90453225,920.42126,226.52393,1.0,901.3779,254.31949,0.9899465,903.1366,300.43887,1.0,921.539,412.98062,1.0
74,925.3479,176.18512,1.0,891.2041,200.18434,1.0,916.9136,209.28125,1.0,876.943,224.53935,0.9182646,920.02637,230.4953,1.0,900.2829,257.35184,1.0,902.3647,301.1352,1.0,917.79913,417.39914,1.0
75,924.31415,174.84135,1.0,889.2368,199.2654,1.0,916.5957,209.04486,1.0,876.8938,224.6586,0.91617686,919.4554,229.49687,1.0,900.12866,257.1192,1.0,902.4307,301.21878,1.0,909.7602,421.043,1.0
76,923.5183,175.37624,1.0,889.2028,197.36542,1.0,914.96893,209.96721,1.0,876.5876,223.49742,0.93124527,919.3655,233.5902,1.0,899.4137,257.75107,1.0,900.30634,301.25092,1.0,908.9666,419.13168,1.0
77,924.0728,175.76775,1.0,889.36957,198.12782,1.0,915.19904,207.98502,0.87678635,876.14954,227.99094,0.91125697,919.8269,230.63301,1.0,900.1809,256.56296,0.9397486,900.77985,297.50906,0.9824243,911.4812,418.72812,1.0
78,923.51825,176.29137,1.0,891.3915,196.70615,1.0,918.02527,208.02382,0.92811143,875.14685,221.85664,0.9511284,922.26166,231.73709,1.0,900.3678,255.86491,0.96676123,901.091,301.8238,1.0,914.37384,418.33057,1.0
79,920.27985,176.45709,1.0,890.50635,197.1074,1.0,917.0547,212.23969,0.9503947,875.56573,223.3175,0.94153816,922.1044,231.76509,0.9943541,901.1248,256.9999,0.9511073,902.30347,301.49225,1.0,914.3444,418.4015,1.0
80,919.8312,177.63242,1.0,889.21674,199.94354,1.0,915.5753,207.77165,1.0,875.3279,226.09499,1.0,921.7256,229.42003,1.0,900.7538,255.74098,1.0,901.63354,300.99417,1.0,909.50653,420.595,1.0
81,914.52454,177.69756,1.0,887.3851,202.13538,1.0,914.07697,208.66597,1.0,874.3018,228.75273,0.9654364,920.9422,231.46191,1.0,900.1167,258.8956,1.0,901.8271,301.66345,1.0,907.36163,421.608,1.0
82,904.8135,180.68874,1.0,882.2641,208.81537,1.0,914.2548,210.184,1.0,873.07794,235.04312,0.9328218,922.5974,230.32172,1.0,901.11597,257.50208,1.0,902.6788,298.56357,1.0,906.77167,421.62146,1.0
83,899.64355,183.48827,1.0,882.1027,208.57994,1.0,911.1371,208.39789,1.0,874.6136,231.41321,1.0,921.5841,228.19672,1.0,903.40436,255.96504,0.928994,903.9089,297.02005,0.82786214,910.76685,416.10022,1.0
84,891.3113,185.53961,0.9815945,878.40814,213.1199,1.0,911.08276,211.17703,1.0,872.5478,238.60492,0.9734964,922.1742,231.15608,1.0,904.38995,257.40176,0.8787315,902.20844,302.89886,0.81751215,911.4948,418.68484,1.0
85,888.48395,190.17952,0.93429804,876.2738,214.84825,1.0,907.7687,210.96327,1.0,872.3901,239.17935,1.0,920.57837,229.77779,1.0,903.5194,258.36877,0.9625376,903.30585,302.89752,1.0,912.2044,417.9149,1.0
86,883.1345,192.73192,1.0,874.725,218.58684,1.0,904.91986,212.84328,1.0,873.10815,242.8266,1.0,918.31805,228.5416,1.0,904.67786,259.62527,0.9147401,904.123,303.92627,1.0,910.81946,421.06937,1.0
87,875.38025,202.01144,0.85506123,875.86993,226.43774,1.0,905.1641,213.79198,1.0,873.8808,248.46579,0.9817162,918.3661,232.0465,0.9847725,904.34326,264.34033,0.90622,905.89276,303.50986,1.0,913.9462,415.58054,1.0
88,872.4154,206.6986,0.8175915,874.6352,230.68828,1.0,900.91034,214.40555,1.0,874.06555,251.66583,1.0,916.11176,230.31027,1.0,902.62354,265.46463,0.90469635,906.14325,304.0559,1.0,139.10213,609.6115,0.39175475
89,866.1303,212.54802,0.9717136,875.9904,231.92586,1.0,901.96014,217.12071,1.0,874.50604,254.7087,1.0,915.24304,231.21584,0.9220966,903.38495,266.4749,0.9414943,907.7374,304.8336,1.0,916.49475,421.88153,1.0
90,862.7716,215.77122,0.9759566,873.5022,235.80803,1.0,896.55597,215.59659,1.0,872.76215,256.53564,1.0,912.0211,228.29633,1.0,903.16064,265.67538,0.8984235,909.15015,304.20007,1.0,919.8043,416.05722,0.80018675
91,857.0984,218.9174,0.8030126,869.48376,237.0514,1.0,888.9215,215.11093,1.0,871.91534,263.49268,0.9814513,906.4107,229.35681,1.0,902.0249,263.17325,1.0,909.9927,303.46155,1.0,920.778,420.2095,1.0
92,851.67523,218.75812,1.0,864.40686,236.56435,1.0,885.4276,215.06178,1.0,868.63806,260.7563,1.0,904.68665,226.65466,0.90861464,900.30365,263.3788,1.0,909.38257,301.02362,1.0,915.92175,419.92795,1.0
93,848.65247,218.73418,0.9518503,864.13477,236.36948,1.0,883.48804,214.3326,1.0,868.0624,257.83813,1.0,904.5227,225.89334,0.89725596,899.52454,261.67822,1.0,911.99054,299.60748,1.0,916.578,415.7145,1.0
94,848.5734,218.8985,0.12887977,867.15466,233.61444,0.146552,874.2916,222.73093,0.12882243,864.6781,252.06683,0.40894642,895.3184,220.74625,0.2551103,894.25146,253.71548,1.0,912.27185,292.59845,1.0,915.2539,411.195,1.0
95,852.8235,216.63458,0.11395616,872.51245,221.10889,0.34800798,884.33563,214.02986,0.5530796,862.19025,240.56718,0.48351339,901.0258,220.94528,0.7106892,897.7388,254.29973,1.0,912.9725,292.10715,1.0,915.22095,411.21198,1.0
96,847.53265,215.56168,0.7349497,867.7149,233.85619,1.0,884.754,211.14693,0.99227905,871.2262,255.91217,1.0,901.38074,218.56737,0.9567863,902.9959,254.48505,0.9584002,914.63367,291.02615,1.0,914.84393,412.57675,1.0
97,849.34204,213.69997,0.98798525,866.2468,233.60269,1.0,881.40826,214.00682,0.75882316,871.58716,256.9479,1.0,897.3681,218.82343,0.92844665,902.93976,255.65656,0.97304064,914.6971,291.22778,1.0,914.8547,412.5808,1.0
98,846.473,220.30916,1.0,867.9492,235.45117,1.0,881.61554,211.63664,1.0,873.05237,256.85785,0.9916683,901.44305,219.16745,0.9196621,901.18506,252.71494,0.85665864,912.7628,287.5572,1.0,914.55,413.57437,1.0
99,847.3725,220.92783,0.9759525,867.4566,237.70795,1.0,882.7663,213.15637,0.9558784,874.719,259.98798,0.89523953,900.71765,220.99344,0.9595261,903.2055,255.69551,0.8613115,915.0795,290.87357,1.0,916.66095,410.12686,1.0
100,845.42114,222.86653,1.0,866.3838,238.93788,1.0,881.76135,211.20166,0.93493164,874.72394,259.88614,0.94208616,899.6143,221.4665,0.90690595,902.88245,256.56982,0.94010705,915.4374,289.5852,1.0,920.6369,407.67258,1.0
101,843.9787,224.77597,1.0,866.89404,238.17326,1.0,880.0702,211.4081,1.0,875.8795,260.6913,0.8805751,895.25525,221.0881,0.90724075,902.7564,256.48315,0.9250466,915.1459,287.66055,1.0,919.7703,408.38004,1.0
102,841.93097,227.40222,1.0,866.20984,239.15163,1.0,880.32587,212.95758,0.9714695,874.96045,260.6155,0.9053836,895.4558,220.84137,0.95880675,904.17065,255.19955,0.8910155,914.2094,285.06552,1.0,916.95526,408.372,1.0
103,839.7419,227.05606,1.0,865.83295,238.66734,0.96376675,873.7701,211.13438,0.93772197,874.99365,260.90347,0.8875852,894.79376,219.44109,0.86181056,902.3025,253.55594,0.92477775,914.6663,285.16544,1.0,917.988,403.24487,1.0
104,838.5576,225.86356,1.0,867.54535,239.22389,1.0,875.8469,212.59567,0.9876615,874.2958,259.45142,0.89820796,899.72284,221.08983,0.7794436,901.9008,253.43863,0.94523144,915.19763,283.7871,1.0,920.1619,404.55225,1.0
105,840.6244,225.10277,1.0,865.46497,240.32199,0.97055584,875.71204,212.42894,1.0,877.03253,262.4786,0.9391725,897.377,219.6683,0.92518616,903.2993,252.63916,0.8162144,916.84094,282.21274,0.9692023,920.2904,405.0465,1.0
106,841.3512,224.08517,1.0,863.89545,241.8613,0.92252976,875.0966,211.23546,1.0,876.4432,262.47797,0.8749781,895.3971,220.35678,0.80269057,901.6181,253.08626,0.70071894,917.4307,282.39307,0.92700744,919.80566,403.6853,1.0
107,840.2681,223.8985,1.0,863.4684,240.32372,0.96910423,877.2283,213.77869,1.0,872.698,260.53165,0.90999085,896.9242,220.85577,0.8715536,901.4158,253.34908,0.88569134,915.7778,280.8891,1.0,919.9898,405.50034,1.0
108,840.0407,223.59663,1.0,863.4013,240.00781,1.0,873.8845,212.57068,0.9912454,873.6728,259.67822,0.9478703,890.66833,216.97113,1.0,903.0292,248.55374,0.9340379,915.4776,280.77356,1.0,920.2649,402.9184,1.0
109,840.2771,224.80287,1.0,863.9352,239.35915,1.0,872.9075,214.89052,0.97065,873.70416,259.89407,0.9426243,890.60516,216.6463,1.0,902.928,248.48874,0.94415444,915.7533,280.58945,1.0,920.2204,403.2585,1.0
110,840.0459,224.8733,1.0,860.81537,240.0703,1.0,872.91,215.32336,1.0,871.1964,260.13904,0.8834698,892.80865,216.77078,1.0,901.89484,249.31557,0.9336329,915.50635,282.86,1.0,918.8355,408.90555,1.0
111,840.96405,224.35258,0.99820334,862.12946,239.94774,1.0,873.0344,214.22177,1.0,872.93933,259.15698,0.8996758,892.5091,216.6754,1.0,902.2375,249.18826,0.9077826,915.4868,282.78064,1.0,918.78564,408.89203,1.0
112,840.23267,223.89839,1.0,863.73083,239.53114,1.0,874.7495,213.63188,1.0,871.5607,259.19427,0.89527625,892.8513,217.94742,0.99273586,902.37396,250.6514,0.9217177,915.2037,284.48117,1.0,918.9288,406.7686,1.0
113,840.27655,223.85635,1.0,863.5731,239.07137,1.0,874.9666,212.97021,1.0,871.2857,258.51657,0.88303,893.4762,218.10904,0.9788956,902.3223,250.54901,0.9241599,915.2108,284.52142,1.0,918.72327,407.43906,1.0
114,839.56995,224.12253,1.0,863.45135,239.46114,1.0,872.5558,214.59319,1.0,873.6977,259.99432,0.90095216,894.3963,217.71036,0.9879693,903.0657,251.21858,0.97627085,914.5586,283.27203,1.0,919.158,407.6268,1.0
115,837.95905,226.32954,1.0,863.46094,238.95332,1.0,871.99,213.58855,1.0,873.61566,258.97418,0.89227736,893.31085,216.82011,1.0,902.7341,250.32695,0.97462434,914.5509,283.3151,1.0,919.22424,407.56204,1.0
116,834.6593,231.96106,1.0,863.40845,239.47766,1.0,868.02344,212.34344,1.0,872.51794,257.287,0.8277271,888.8795,215.53696,1.0,901.0111,247.29028,1.0,915.8149,279.9137,1.0,920.34247,404.4634,1.0
117,830.8958,235.36143,1.0,858.8733,238.18442,1.0,860.52844,212.32733,1.0,868.36395,256.7688,0.83529186,883.79065,215.24295,0.9953239,898.9868,246.4207,1.0,915.5705,278.12164,1.0,916.13,405.51926,1.0
118,828.55676,236.65378,1.0,855.4831,238.30435,1.0,854.59186,213.98318,1.0,867.16034,258.2043,0.89475477,875.74615,211.71652,1.0,895.7864,243.15012,0.9880233,917.47217,273.70508,1.0,386.74594,253.05923,0.48306
119,822.6568,239.31848,1.0,853.3333,240.65298,1.0,850.8119,212.66824,1.0,868.7377,259.87195,0.86985403,872.4388,211.63275,1.0,893.45764,238.96544,1.0,916.49524,264.08646,1.0,907.3836,383.7798,1.0
120,816.5752,238.35481,1.0,845.5568,242.10976,1.0,841.3747,214.46213,1.0,865.0891,257.4853,0.8291444,865.5301,209.62569,0.9457649,887.51776,234.96982,1.0,917.8863,256.2552,1.0,905.4621,380.8226,1.0
121,814.0424,238.28214,0.99359965,841.88947,242.25453,1.0,840.06885,215.25511,1.0,865.2622,255.76967,0.9265364,861.9851,207.05551,0.964227,885.3282,231.13138,1.0,917.6791,247.29414,1.0,909.8015,368.88452,1.0
122,815.18286,242.33043,1.0,839.7418,246.51491,1.0,837.9083,215.30557,1.0,864.82715,257.1005,0.8551188,858.846,209.46335,0.97069776,884.64276,231.39468,0.9867325,920.25793,242.68126,1.0,919.80066,362.50818,1.0
123,812.5565,240.54874,1.0,838.9428,247.24458,1.0,837.0103,216.24033,1.0,865.6809,258.14014,0.84063584,855.316,210.79094,0.9919282,884.3626,229.85889,0.9958069,920.0446,238.80644,1.0,919.5911,360.29648,1.0
124,812.95276,239.6941,1.0,839.11163,249.0238,1.0,837.3245,216.19603,1.0,864.4601,257.2431,0.79373085,855.669,210.82542,0.99596316,883.8195,230.01015,1.0,920.20905,235.36368,1.0,916.5872,354.74564,1.0
125,816.1533,244.04012,1.0,840.81995,247.11844,1.0,839.00385,216.02737,1.0,866.4973,257.44925,0.81914884,858.3938,210.97275,0.9740846,885.11084,229.3312,0.9212725,922.3739,229.63202,1.0,909.36725,347.81357,1.0
126,817.10834,245.78256,1.0,842.84076,248.16864,0.93087345,837.6568,219.31569,1.0,868.5711,255.80663,0.7347613,859.5279,210.88582,0.7782618,877.38666,228.77696,0.6210218,923.1406,228.39409,0.87263155,914.59296,338.12195,1.0
127,824.2991,253.49648,1.0,851.57074,246.99123,1.0,839.43774,221.15369,1.0,870.19525,253.40504,0.95631415,856.35547,208.17564,0.9999746,882.67224,226.65678,1.0,915.8821,213.48944,1.0,912.4624,336.24393,1.0
128,828.1872,255.26144,1.0,856.4564,247.39404,1.0,839.7524,225.69838,1.0,877.76166,250.32053,0.7800608,855.84454,207.3454,1.0,884.42145,221.80199,1.0,916.303,205.07376,1.0,398.18033,511.3746,1.0
129,830.9915,260.3046,1.0,859.7258,247.94797,1.0,841.2262,225.86377,1.0,883.80927,245.72685,1.0,856.1031,208.09305,0.99168015,888.65674,217.36014,0.97683626,919.86847,197.50623,1.0,933.65424,303.66742,1.0
130,840.28204,263.0444,1.0,867.36505,251.55737,1.0,847.35455,231.99387,1.0,892.256,244.98152,0.88471353,853.922,213.63387,1.0,890.14716,213.90834,0.9394645,925.65955,192.30507,0.64497703,931.2337,304.20578,1.0
131,846.7141,263.95273,1.0,875.0597,249.74315,1.0,854.4494,234.20287,1.0,898.4201,238.72508,0.92447144,854.5974,214.19511,0.9860856,892.96173,212.41841,0.97870106,923.9594,183.98364,1.0,933.0125,298.6769,1.0
132,854.122,265.5228,1.0,880.932,248.42485,1.0,857.1496,234.0854,0.9992694,903.45605,239.84439,1.0,858.64526,215.59483,1.0,893.9004,210.89812,0.9813669,921.0473,182.30304,1.0,935.1492,288.6861,1.0
133,863.01355,266.73694,1.0,888.3636,247.60912,1.0,860.73645,236.13472,1.0,909.0793,235.69063,0.8832667,859.75165,215.67262,1.0,894.03735,210.90993,1.0,919.3666,179.36615,1.0,939.095,275.79932,1.0
134,867.7315,267.6603,1.0,894.4062,247.96237,1.0,863.50616,240.55899,1.0,913.43567,233.14194,0.74514574,860.94165,219.30693,1.0,895.2182,211.18347,0.9545244,921.7198,172.17874,0.9858049,940.569,264.9221,1.0
135,870.9439,269.3037,1.0,895.2293,247.80524,1.0,863.91956,240.86508,1.0,912.6689,231.4601,0.7258108,861.6594,219.72597,1.0,895.8458,210.37216,0.96569204,916.5863,172.864,1.0,943.77026,253.98103,1.0
136,877.71747,269.2181,1.0,897.94434,245.21288,1.0,872.3532,242.38406,1.0,915.4973,229.85823,0.7072593,863.55853,220.19714,1.0,896.61993,211.9013,1.0,914.2456,175.95586,1.0,948.1605,240.14363,1.0
137,880.5959,270.556,1.0,900.6495,245.94574,1.0,875.2313,243.41528,1.0,915.14844,229.94954,0.74265724,864.21106,223.64229,1.0,896.9731,213.39966,1.0,914.0909,176.44363,1.0,948.0623,240.52744,1.0
138,880.988,270.32068,1.0,903.1715,246.20059,1.0,876.4083,244.30904,1.0,916.18134,230.62991,0.68144757,865.6113,226.3393,1.0,896.94135,215.04842,1.0,911.06647,177.84683,1.0,947.9123,236.59654,1.0
139,883.55536,270.7441,1.0,904.1529,246.18893,1.0,876.8264,244.33867,1.0,916.41516,229.77655,0.69359946,865.8352,227.05247,1.0,896.5673,214.88408,1.0,910.49554,177.72423,1.0,947.6351,236.70645,1.0
140,886.85065,271.7071,1.0,907.26245,245.54607,1.0,879.0127,244.98251,1.0,917.50653,228.60208,0.6713454,866.0561,228.29637,1.0,896.68744,215.16444,1.0,911.7757,176.86629,1.0,947.24854,233.02357,1.0
141,888.9408,270.71384,1.0,908.6639,246.22412,1.0,880.34534,246.34256,1.0,918.40594,229.42566,0.6701714,867.0224,229.87155,1.0,897.552,216.19757,1.0,911.7986,177.03738,1.0,946.9875,233.27246,1.0
142,894.22675,271.715,1.0,911.0746,246.48079,1.0,884.8932,249.42072,1.0,920.4912,229.42606,0.7220112,868.09863,235.33574,0.9420136,898.323,218.47362,1.0,910.53107,182.10983,1.0,950.12695,229.43463,1.0
143,894.6269,273.0842,1.0,910.55304,247.00499,1.0,883.8633,251.64455,1.0,920.33325,230.93097,0.7036248,869.5819,235.3174,0.92154,898.0949,219.04181,0.9874995,909.877,181.93066,1.0,950.60077,228.94969,1.0
144,895.2583,276.50165,1.0,909.3066,249.38913,1.0,884.6208,254.51921,1.0,919.2877,234.19804,0.66556996,869.8933,236.20828,0.93533796,897.51215,219.42679,0.9532114,910.2219,183.1312,1.0,951.6714,223.39221,1.0
145,894.89685,278.13565,1.0,909.30585,250.0406,1.0,884.7856,251.8398,1.0,918.54297,234.02081,0.6865354,869.46594,235.80132,0.95535123,896.5854,219.6952,0.98381275,910.2985,182.63486,1.0,950.44415,224.17677,1.0
146,895.6285,279.5219,1.0,909.91425,252.82253,1.0,885.3578,252.88191,1.0,918.2473,236.05374,0.681672,869.6252,237.45593,0.9484793,896.72754,220.45006,1.0,908.97656,181.62987,1.0,950.3477,221.84755,1.0
147,896.9687,280.88055,1.0,910.3034,254.3496,1.0,885.98376,254.82524,1.0,919.0156,236.3228,0.7007189,869.5314,237.21011,0.9095158,896.4165,220.6478,1.0,910.59,180.48157,1.0,950.36536,221.13495,1.0
148,900.5876,283.56,1.0,909.17444,254.37767,1.0,883.60876,259.15448,1.0,918.5096,238.3582,0.759719,869.94574,238.24637,0.86377335,898.00336,222.11024,0.92967564,910.70703,181.32263,1.0,951.2821,220.39009,1.0
149,901.2365,286.89023,1.0,910.4714,258.5447,1.0,885.3118,262.007,1.0,917.6793,241.22644,0.804046,869.41064,239.83588,0.86990595,897.2948,224.08643,0.8690421,911.206,182.1529,1.0,951.0886,220.66237,1.0
150,903.38257,288.2938,1.0,911.1926,259.77762,1.0,886.71716,264.4451,1.0,918.66534,242.18721,0.796674,871.7343,244.5122,0.9809743,897.04517,223.9314,0.92833686,909.71277,183.98744,1.0,951.36206,217.9016,1.0
151,903.45685,288.21173,1.0,911.83136,259.99844,1.0,886.78094,264.76428,1.0,919.1952,242.45627,0.79290587,871.7849,243.87172,0.9576602,897.48004,224.45885,0.91923064,908.39606,184.57808,1.0,952.1561,217.49826,1.0
152,902.0592,290.43048,1.0,911.9297,262.5568,1.0,886.9086,266.44016,1.0,919.6056,245.19347,0.77130264,871.21063,245.37439,1.0,897.949,225.33669,0.9288672,909.4843,184.07977,1.0,956.0628,210.58774,1.0
153,901.3879,290.705,1.0,912.03827,261.51697,1.0,886.1488,266.1546,1.0,919.68274,244.06104,0.78765255,870.6902,244.99094,0.988837,897.6732,225.4171,0.91571003,909.04504,184.82388,1.0,956.09094,210.47299,1.0
154,898.8654,289.12524,1.0,910.43976,261.34735,1.0,884.20953,265.92764,1.0,918.7091,244.07846,0.81714404,870.5563,244.2774,1.0,896.65137,225.10648,0.93179566,906.565,186.08559,1.0,955.1473,208.69144,1.0
155,897.9984,288.50198,1.0,910.4433,261.36758,1.0,884.2175,265.96442,1.0,918.5564,244.40321,0.82489496,870.729,244.6581,1.0,896.8016,225.3626,0.9307146,906.85114,185.88843,1.0,955.7481,202.89157,1.0
156,897.9856,289.43576,1.0,910.9985,261.53802,1.0,884.22107,265.46378,1.0,919.19385,244.97118,0.80638885,871.2239,244.3594,1.0,897.84015,225.98483,0.9375015,906.92395,185.98424,1.0,956.8019,200.96309,1.0
157,898.6992,288.9921,1.0,910.89014,261.36823,1.0,884.3115,265.26712,1.0,918.72076,244.57552,0.82582074,871.21014,244.63445,1.0,897.74646,226.02785,0.9251621,906.3666,186.95093,1.0,957.3693,200.71898,1.0
158,898.7272,288.2953,1.0,910.862,260.56165,1.0,884.45044,264.4051,1.0,919.08887,243.56473,0.84045446,870.9822,243.80107,1.0,897.0927,224.9876,0.90159315,907.14594,185.51334,1.0,957.54877,200.22815,1.0
159,899.8642,287.59283,1.0,911.3036,258.82465,1.0,885.7028,263.27853,1.0,919.39215,241.66753,0.8536591,870.81946,243.36076,0.951131,897.8268,225.20955,0.89494956,907.28345,184.31563,1.0,957.7239,194.49962,1.0
160,898.90247,287.21255,1.0,911.2366,259.45316,1.0,885.4626,263.33963,1.0,919.16144,242.26785,0.8555063,871.0593,244.1713,0.96511346,897.9927,225.69316,0.9127586,907.0881,184.91988,1.0,957.6216,194.52858,1.0
161,899.6107,287.71417,1.0,911.9239,260.12122,1.0,885.35443,264.1736,1.0,919.029,243.71394,0.83598584,870.4529,243.5296,1.0,897.73816,226.27113,0.9353216,905.5952,187.46735,1.0,957.33875,195.1708,1.0
162,899.5406,287.81686,1.0,912.0939,260.07483,1.0,885.4968,264.0474,1.0,919.1173,243.51721,0.8452299,870.2431,243.22557,0.9963987,897.63416,226.04637,0.9239212,906.0463,186.47452,1.0,957.50586,195.121,1.0
163,899.5154,287.84998,1.0,912.0551,260.14737,1.0,886.2456,264.6562,1.0,919.24536,243.34962,0.8735743,871.34705,245.196,0.9590461,897.601,226.50111,0.9553456,906.13934,188.78888,1.0,957.14075,193.3257,1.0
164,899.5108,288.51172,1.0,911.9337,259.4113,1.0,885.89795,263.8017,1.0,919.3479,242.79771,0.8865821,871.3736,243.5383,0.9680099,897.6155,225.52487,0.91675735,906.5232,186.1566,1.0,957.1277,192.72777,1.0
165,898.98926,288.18723,1.0,912.3449,260.064,1.0,886.57275,264.05258,1.0,919.7147,243.16203,0.87882245,870.5063,244.46284,0.99647486,897.628,225.33412,0.9104402,907.3648,184.9206,1.0,957.0831,192.49716,1.0
166,898.4836,288.57205,1.0,911.9356,260.2166,1.0,885.5291,264.6676,1.0,919.31116,243.49263,0.8805763,871.8489,244.21552,0.98910016,897.27374,225.85443,0.918913,906.4104,186.08276,1.0,956.9659,192.45009,1.0
167,899.2616,288.926,1.0,912.54926,260.3746,1.0,886.5878,265.4242,1.0,918.9983,243.87056,0.8859639,870.8648,245.50406,0.97550887,896.7917,226.22498,0.94787085,906.03424,186.2972,1.0,956.0538,190.5806,1.0
168,899.63934,287.97037,1.0,912.3264,260.988,1.0,886.2109,266.20813,1.0,919.08777,244.96754,0.8579034,871.38794,246.26103,0.9701932,897.3552,227.1714,0.9520447,905.59125,187.39189,1.0,956.9229,191.09746,1.0
169,896.7655,289.0078,1.0,911.6304,263.03793,1.0,887.44403,267.12344,1.0,919.70074,247.31168,0.77968884,871.28796,249.0422,0.9853743,898.7472,227.8435,0.9736802,904.62,188.034,1.0,959.27075,192.07974,1.0
170,896.7392,287.70078,1.0,911.6909,261.4977,1.0,887.55023,265.5263,1.0,919.86786,245.93892,0.8109215,870.85284,247.69357,0.98620117,899.17914,226.42905,0.943831,904.91907,187.6256,1.0,960.05664,189.13261,1.0
171,899.5372,288.55295,1.0,912.49194,260.749,1.0,887.14264,264.61804,1.0,919.0487,244.89305,0.87355906,870.2541,244.72124,0.9918445,898.6272,226.05254,0.9415171,904.8396,186.56898,1.0,958.8056,190.37834,1.0
172,900.3036,287.67145,1.0,912.1,259.45822,1.0,886.1126,263.29807,1.0,918.7289,243.5605,0.9084896,870.1841,243.8532,0.99333197,897.73596,225.41322,0.93982756,903.4,186.39398,1.0,958.27783,190.49649,1.0
173,899.6728,285.79004,1.0,912.63196,256.09317,1.0,887.56525,260.56345,1.0,920.6092,240.31485,0.87210053,871.61127,245.942,1.0,897.54236,225.06595,0.93619424,900.2251,187.73111,1.0,958.06964,180.46805,1.0
174,898.84485,281.50186,1.0,912.8782,252.9422,1.0,887.0458,256.72943,1.0,920.2359,237.05835,0.83240575,871.69336,244.52333,1.0,896.679,222.6845,1.0,898.4197,186.61845,1.0,139.4817,641.0592,0.8295965
175,896.9173,279.9228,1.0,909.76135,247.92146,1.0,883.0309,252.77487,1.0,917.87305,232.89357,0.77942663,870.48846,240.52875,0.91817313,893.23254,218.97345,1.0,897.29254,185.83104,1.0,956.6502,162.22792,0.9589759
176,894.413,272.59256,1.0,908.96216,243.92014,1.0,880.6349,249.49464,1.0,916.0567,228.79028,0.86103195,869.09094,235.76114,1.0,891.27277,215.43321,1.0,897.2014,179.60019,1.0,832.4124,785.48395,0.9588492
177,891.8796,266.60974,1.0,907.53766,241.1953,1.0,879.14484,244.79446,1.0,916.55786,227.02005,0.8617864,869.71375,232.42021,1.0,891.61285,212.30066,1.0,896.9013,177.5228,1.0,954.1613,131.25069,0.36773157
178,891.22296,265.34933,1.0,907.5872,241.07385,1.0,877.94763,242.36996,1.0,917.4401,227.66798,0.89931947,870.81256,229.79576,1.0,893.55426,211.79115,1.0,899.61053,178.12296,1.0,955.0392,130.25699,0.6817167
179,889.9558,265.92957,1.0,906.76044,239.64854,1.0,877.54315,242.12714,1.0,917.11285,228.34709,0.88184685,869.04956,226.7143,1.0,895.31006,211.51628,1.0,901.77734,178.48196,1.0,956.0632,126.560616,1.0
