"","Nose_x","Nose_y","Nose_p","Ear_left_x","Ear_left_y","Ear_left_p","Ear_right_x","Ear_right_y","Ear_right_p","Lat_left_x","Lat_left_y","Lat_left_p","Lat_right_x","Lat_right_y","Lat_right_p","Center_x","Center_y","Center_p","Tail_base_x","Tail_base_y","Tail_base_p","Tail_end_x","Tail_end_y","Tail_end_p"
"8663",1270.1854,407.09003,0.058948383,1186.6237,83.35279,0.03635914,1106.7195,53.79305,0.07314669,1127.7764,31.63473,0.2534338,1112.5635,46.12419,0.29672325,1161.4078,55.126057,0.23751906,1109.2639,41.289867,0.035206575,733.6292,544.2139,0.3573548
"8664",1270.08,407.2965,0.06560928,1134.4651,2.3450184,0.10664474,1134.9847,4.6101756,0.08075037,1116.4788,32.109493,0.2613644,1098.3203,49.629936,0.13758007,451.51242,54.75977,0.11668768,1101.92,49.54705,0.030414928,733.7472,544.7313,0.38897276
"8665",1270.081,407.29474,0.06573341,1134.5093,2.366622,0.09868299,1134.9274,4.54972,0.07939876,1116.668,31.90915,0.24289519,1098.0347,49.731667,0.12398215,451.51358,54.771664,0.11648921,1101.4446,49.595177,0.032126818,733.7765,544.6877,0.36478695
"8666",1270.4006,407.03763,0.061800454,1148.4219,579.0388,0.032371227,1151.2346,584.4263,0.032608513,1094.3645,29.624693,0.05348324,1196.9866,84.114845,0.11381202,455.59985,54.51606,0.064728476,707.4415,535.12616,0.019927975,733.6385,545.3855,1
"8667",1270.5441,406.99445,0.05987743,1185.4209,84.37553,0.034322437,1151.1971,584.3659,0.03473325,1082.0016,33.357555,0.09204872,1196.7112,83.995804,0.113539346,455.41104,54.44066,0.06063114,1202.569,84.10568,0.019788679,733.6304,545.66705,1
"8668",1270.5447,406.9927,0.05968538,1148.5166,578.9864,0.0336918,1151.196,584.3579,0.035051342,1081.8995,33.40461,0.0912069,1196.6351,83.990295,0.112448536,455.38986,54.474255,0.06112189,1202.5815,84.077675,0.019258317,733.63245,545.6657,1
"8669",1270.4167,407.8542,0.08004287,1148.4797,578.8706,0.032212038,1203.0476,926.7145,0.04202616,1192.7404,84.99644,0.054561514,1197.837,84.177284,0.13228327,451.52612,55.718052,0.1279359,463.63,82.38841,0.08628323,733.9338,544.19293,0.84462106
"8670",1270.3335,407.65973,0.06553051,1148.5327,578.72156,0.031014662,1203.069,926.58997,0.040183987,1186.5492,85.844864,0.050583813,1197.8076,84.140114,0.13256408,454.40454,56.92486,0.11246531,5.091655,286.67517,0.02276532,703.324,482.36777,0.7681744
"8671",1270.3313,407.65305,0.06508713,1148.5278,578.7134,0.031005932,1203.0673,926.5887,0.04023265,1186.563,85.84036,0.050418843,1197.8113,84.136536,0.13255727,454.4881,56.866173,0.109711565,4.976316,286.6982,0.022551311,703.33167,482.37555,0.77887803
"8672",1270.4202,407.42776,0.05789688,1185.9387,83.5193,0.031424433,1203.1758,926.33685,0.036767785,1185.859,86.23499,0.05190036,1198.0913,83.96402,0.13083896,454.85416,56.428226,0.104162805,464.52243,82.93266,0.025681367,703.15393,482.47742,0.82896125
"8673",1270.4999,406.2306,0.04302011,1186.4993,83.45083,0.02733933,1202.8246,926.29083,0.029606223,1175.2114,86.76228,0.04830696,1198.0985,84.272095,0.124597564,456.06793,54.494423,0.06396135,464.8149,80.558846,0.024790363,704.8975,482.21298,0.36829168
"8674",1270.502,406.16785,0.042263575,1186.5925,83.45894,0.027142167,1202.7432,926.3691,0.030512871,1175.1964,86.69131,0.047561944,1197.9706,84.25687,0.12054572,748.56006,521.53345,0.06420893,463.9219,82.66268,0.037267413,704.8257,482.1635,0.41675577
"8675",1270.6415,405.76202,0.038957525,1186.0206,83.79065,0.02581779,1202.7198,926.4165,0.03125273,1174.84,86.885796,0.04900908,1197.3186,84.338356,0.117174886,455.94876,54.59,0.06760429,465.3081,80.37038,0.03739832,51.3969,391.84,0.26881108
"8676",994.496,83.231674,0.17349744,1010.975,70.46903,0.20934631,1003.8157,61.991943,0.28208765,1017.7955,44.04166,0.058828164,1017.30566,39.97358,0.12645811,749.0851,522.39246,0.11117481,4.473958,288.28043,0.019698966,703.7209,483.4817,0.42924362
"8677",994.1747,83.06557,0.16812958,1010.74756,70.632484,0.18403323,1004.06274,62.007168,0.26064593,1017.5695,44.185547,0.06051616,1017.0861,40.16243,0.120435484,749.07214,522.15173,0.11581645,4.472399,288.2437,0.019826725,703.65234,483.45267,0.43039775
"8678",1271.6783,409.49414,0.12124914,1035.8007,47.081707,0.10785006,1015.7767,38.91244,0.09592087,1036.6223,13.3319645,0.07813698,1195.8213,84.452255,0.1201536,749.3047,522.031,0.09207062,4.819018,287.1624,0.024175672,51.75635,391.76282,0.28541595
"8679",1271.5989,409.33664,0.1327794,1022.40753,34.435024,0.54955846,1033.5126,51.25722,0.5041365,1008.749,40.043488,0.5085414,1026.5315,66.64251,0.44298416,1007.25946,65.25804,0.5314332,1015.7972,26.912865,0.033456806,51.987457,392.12448,0.31946743
"8680",1271.599,409.35062,0.13541286,1022.6162,34.228775,0.5439009,1033.3052,51.32368,0.5207788,1008.816,40.00727,0.51128703,1026.347,66.41805,0.45755202,1007.2324,65.37721,0.54152614,1015.8027,26.872896,0.032123804,51.680206,391.69516,0.36280692
"8681",1271.7904,409.36435,0.12377655,1020.8638,33.582035,0.48537543,1034.3666,51.328796,0.5165602,1007.52325,38.39164,0.674678,1026.1078,66.78793,0.48313344,1007.2443,64.59929,0.62203336,984.22955,66.462875,0.02822788,51.67422,391.4487,0.22334349
"8682",1270.244,407.17938,0.06556852,1034.7261,41.641304,0.17820823,1033.6658,51.221695,0.34739172,1008.3045,33.753887,0.45600706,1026.3035,66.83512,0.2725445,1005.6248,62.32875,0.36010233,1009.5626,28.946245,0.03151533,51.385235,391.3067,0.13302222
"8683",1270.2559,407.21857,0.067956515,1034.4777,41.54667,0.16995293,1033.7803,51.234947,0.34925961,1008.09515,33.72521,0.47011712,1026.1272,66.824165,0.26927093,1005.56134,62.403908,0.3634369,1009.6453,28.91136,0.03227739,51.425713,391.26178,0.12969589
"8684",1269.7601,407.6532,0.07326126,1017.1428,15.3694315,0.097631656,1035.1357,52.502556,0.119089715,1003.2703,30.294807,0.25879025,1195.9073,84.298416,0.14527452,1004.6624,63.658607,0.18282771,1013.7333,972.3993,0.022319285,1004.171,961.1028,0.14825878
"8685",1269.9808,407.18042,0.063610196,1017.6245,13.306899,0.196443,1018.3457,14.742669,0.12133683,1002.9323,28.231508,0.35118636,1004.13763,31.36714,0.17424738,1004.0692,63.031517,0.15499827,1013.6832,972.4774,0.02205286,1004.0612,961.846,0.19327118
"8686",1269.9824,407.17755,0.06389886,1017.9939,13.784466,0.21984886,1018.4268,15.553484,0.1462063,1002.9827,28.196571,0.38860747,1003.9951,31.356802,0.19355433,1004.1574,62.911835,0.16849202,1013.6856,972.48444,0.022097584,1004.052,961.84973,0.1960859
"8687",1270.1316,407.07773,0.06327642,1013.4627,31.789991,0.03484272,1008.3007,35.978065,0.1033007,999.78046,29.765455,0.17583396,1002.14636,30.846474,0.16148032,1005.2216,58.60511,0.11108908,1013.632,972.64417,0.021314833,1003.797,961.15137,0.23181042
"8688",1270.3069,407.2463,0.058861353,1187.355,84.35347,0.021439806,6.7442317,287.9056,0.016404094,1175.2946,86.41636,0.040801186,1195.9143,84.28787,0.12367316,455.27505,54.31515,0.058408957,3.8038714,288.64365,0.028955866,51.624794,391.45883,0.13212062
"8689",1270.3102,407.2447,0.058723737,1187.3906,84.37176,0.021463456,6.7462792,287.91196,0.016424254,1175.3075,86.428085,0.041060366,1195.9553,84.30734,0.12272401,455.2748,54.34417,0.05944348,3.8010755,288.63922,0.02892482,51.630604,391.44757,0.13148727
"8690",1270.6198,406.2758,0.043046594,1187.3715,84.42174,0.021615574,1004.5479,33.10848,0.018081386,997.9023,26.960903,0.044527914,1196.072,84.31459,0.11770849,455.58105,53.942284,0.047899734,3.814334,288.6926,0.028884195,51.632996,391.45715,0.12993701
"8691",1269.9758,407.58188,0.075656086,1186.7633,84.3444,0.024363851,725.8428,538.5433,0.01551389,1174.7076,86.85724,0.045973014,1196.5381,84.178894,0.12735978,749.4478,522.10254,0.057566397,3.672486,288.72693,0.021479521,51.781055,391.24646,0.12673266
"8692",1269.9879,407.5513,0.07460559,1186.7638,84.342804,0.024346786,725.8661,538.5456,0.015583238,1174.7109,86.85696,0.046029735,1196.5409,84.178246,0.1278008,749.4471,522.09906,0.057648163,3.6706243,288.74774,0.020297118,51.77778,391.25275,0.12737748
"8693",1270.0043,406.41858,0.047483742,1186.7277,83.29454,0.030624656,1005.9367,31.55249,0.03225038,1174.5446,86.74719,0.0559518,1195.6895,83.89674,0.16372675,456.46375,53.80026,0.060762577,3.7768362,287.59842,0.023645442,1005.1156,938.9758,0.08808602
"8694",1270.2427,406.4097,0.052127287,1187.0226,83.12595,0.028569719,1005.61743,32.168396,0.05259666,998.19904,25.612583,0.07325014,1195.7302,83.96433,0.1459435,456.4284,53.792572,0.05971722,3.580722,288.1319,0.02366871,1006.13586,937.8678,0.07014869
"8695",1270.2369,406.40887,0.05214887,1186.9362,83.20291,0.02872468,1005.9767,33.615448,0.036884334,997.6767,27.027773,0.0666313,1195.7299,83.94481,0.15101963,456.42227,53.789574,0.059729796,3.5793774,288.12863,0.023705387,1006.1671,937.8825,0.06955231
"8696",1270.0941,406.5412,0.05544213,998.3889,6.3697515,0.023827573,1005.8279,30.729988,0.044680778,1174.5424,86.56268,0.04901285,1195.7357,84.161156,0.13287517,456.4693,53.8607,0.05993483,3.5285082,288.04007,0.022751503,1006.2602,937.621,0.06741516
"8697",1270.2522,406.30823,0.046321835,997.3746,7.9457636,0.040686272,1002.51794,26.410015,0.08786923,996.48785,24.79631,0.05670554,1195.8302,84.08065,0.13221051,456.38373,53.843792,0.060300462,3.874989,287.59543,0.02006692,1006.12585,939.0693,0.06998856
"8698",1270.2509,406.30984,0.04634634,997.3725,7.942518,0.040615108,1002.51196,26.406672,0.08741493,996.4805,24.790888,0.056491427,1195.8254,84.08206,0.13212457,456.38443,53.8434,0.06026428,3.8758984,287.59784,0.02006532,1006.11694,939.1026,0.07016252
"8699",1270.2866,407.20175,0.061696563,1186.5039,83.61648,0.027242502,724.69745,539.1471,0.019275155,1174.4589,86.88985,0.052178036,1196.2826,84.30052,0.12579527,456.72955,53.384182,0.037552953,4.788514,287.62582,0.02368413,51.54955,392.27203,0.11090252
"8700",1270.1359,407.22476,0.06420709,1186.4287,83.7194,0.029082159,725.1113,539.2915,0.020521643,1174.6309,86.84284,0.054981586,1196.2764,84.28427,0.13653138,456.59622,53.470257,0.038996086,4.773933,287.601,0.022025784,51.688953,391.8359,0.07777632
"8701",1270.0283,407.56842,0.07081138,1186.4227,83.7128,0.029119993,725.1355,539.29346,0.0204872,1174.6345,86.85473,0.055222068,1196.2751,84.284515,0.13613315,1179.6836,64.89277,0.03918339,4.7743015,287.60217,0.0219175,51.68997,391.8295,0.07761774
"8702",1271.3586,407.06976,0.104002714,1186.2622,83.65511,0.028670378,725.8464,539.4696,0.021931188,1174.8778,86.94128,0.057811372,1196.5382,84.28874,0.14352782,1179.919,64.715904,0.05017909,4.5442076,287.81232,0.023472715,1201.2898,861.9218,0.07660471
"8703",1270.0017,407.50415,0.07070521,1186.554,83.45358,0.025014894,725.46234,538.96075,0.020965897,1174.7405,86.8897,0.05566175,1196.4034,84.39241,0.14425561,1179.6041,64.96702,0.04493912,4.458344,288.02963,0.02412955,1201.2092,861.87604,0.074052036
"8704",1269.957,407.6435,0.07401415,1186.5444,83.45107,0.02505009,725.43933,538.9503,0.020190248,1174.7749,86.90575,0.05538632,1196.4178,84.397026,0.14292388,1179.5939,64.978905,0.044729877,4.4728246,288.02234,0.024223004,1201.2126,861.8776,0.07410659
"8705",1272.255,409.31595,0.10382507,1186.7826,83.88592,0.027187372,11.68281,280.91486,0.03344429,1174.7433,86.70734,0.057164684,1195.2421,84.43847,0.12231069,456.09357,53.827,0.052717254,5.2598,280.6635,0.024635013,1201.0321,862.01996,0.09085409
"8706",1272.2957,409.33408,0.08769208,1186.2323,83.40177,0.030055605,12.317606,280.68167,0.034276906,1174.6301,86.98878,0.06178404,1196.3893,84.362625,0.14947376,1179.172,64.89656,0.05153668,12.234352,281.69916,0.02713218,1004.01764,960.14825,0.19833529
"8707",1272.2914,409.3323,0.08794701,1186.2365,83.405495,0.029990751,12.275491,280.67322,0.033803117,1174.6472,86.97838,0.061518233,1196.3994,84.35769,0.14926456,1179.1787,64.90023,0.05129924,12.215794,281.6589,0.026746156,1004.0581,960.1802,0.19135556
"8708",1271.5443,406.69043,0.10523073,1036.6099,44.420322,0.055658605,1035.537,45.939568,0.051082015,1174.2174,87.136505,0.06181023,1195.5979,84.43054,0.13367102,456.25723,53.84148,0.051054385,12.221069,281.74902,0.02704316,1200.9941,861.9658,0.092178114
"8709",1271.4874,406.71313,0.08101978,1186.489,83.65501,0.02798786,12.323751,280.65933,0.035238132,1174.2101,87.17745,0.062487464,1195.583,84.46301,0.1415092,1178.7637,64.98251,0.04984495,12.215173,281.7824,0.028637774,1201.1338,862.0574,0.093214
"8710",1271.5046,406.6837,0.07708788,1186.4808,83.6546,0.027975755,12.3274975,280.66257,0.03530291,1174.2216,87.17719,0.062328752,1195.6229,84.45099,0.1412521,1178.7772,64.97567,0.049920525,12.217258,281.77985,0.028786138,1201.1451,862.0644,0.093150385
"8711",1269.8066,406.43854,0.049502235,1035.0404,44.96752,0.046215568,1027.7863,44.79758,0.040060677,1175.0873,86.51432,0.048822626,1195.5338,84.34492,0.1408633,455.47714,54.19156,0.059287444,4.7841063,287.1493,0.02452144,1004.32074,958.143,0.22761877
"8712",1269.7631,406.45706,0.04995275,1034.7617,45.79064,0.04218983,1027.4799,45.065525,0.032963514,1174.0575,87.415184,0.058869217,1196.4369,83.725204,0.13598116,455.05984,54.37931,0.060079638,4.131339,287.60327,0.03160193,1004.4645,957.2559,0.14936498
"8713",1269.7672,406.4953,0.050187465,1034.4937,45.743523,0.041988034,1027.4725,45.188225,0.033088244,1174.1927,87.26727,0.063398466,1195.994,83.83696,0.1474446,455.0729,54.368076,0.059554312,4.1372757,287.60916,0.03201012,1004.4561,957.29346,0.14530551
"8714",1270.1421,406.66528,0.049995843,1035.0623,46.36714,0.065097705,1027.9177,45.243122,0.037645992,1174.1544,87.3654,0.062164288,1195.8782,83.91628,0.14819929,455.01703,54.46837,0.062447563,4.1161294,287.67416,0.03242587,1004.3884,957.3615,0.15753017
"8715",1269.9844,406.6175,0.0562781,1034.9478,45.921574,0.053452957,1027.9666,45.282818,0.03641683,1173.5342,87.797806,0.06623006,1197.1755,84.01798,0.16559942,455.12906,54.277256,0.056497887,4.1288643,287.61087,0.03185668,1004.3305,957.91437,0.1074033
"8716",1269.9453,406.70804,0.05858463,1034.9562,46.010384,0.054930314,1027.9569,45.291134,0.037819225,1173.5237,87.79428,0.064444736,1197.1829,84.01304,0.16484797,455.12518,54.279488,0.05654895,4.127275,287.6109,0.03183928,1004.3373,957.8878,0.10791382
"8717",1271.8043,408.99628,0.090637654,1033.5332,47.387318,0.025448613,1035.9846,57.192547,0.042331535,1173.7343,87.01158,0.050338183,1195.841,84.44755,0.11609457,749.3134,522.2434,0.0535546,1015.1568,972.97144,0.016463362,1202.1205,861.46533,0.07679353
"8718",1270.8453,406.39606,0.044938166,1033.4747,46.84629,0.02588284,1035.6036,57.19241,0.061834835,1173.5002,87.08527,0.047838908,1190.6554,84.806694,0.12166806,749.49036,522.083,0.06221424,1203.6606,82.98163,0.016632723,1202.0955,861.43866,0.07937044
"8719",1270.848,406.39926,0.045013297,1033.7075,46.75695,0.026068503,1035.6908,57.20579,0.05145278,1173.5098,87.08321,0.04758299,1190.6243,84.8358,0.12156872,749.4887,522.08356,0.06186045,1203.6525,82.999825,0.016713485,1202.0969,861.4364,0.07883719
"8720",1270.7363,406.60553,0.04616328,1033.2941,47.042805,0.023700904,1035.5219,57.513187,0.04147325,1173.4939,87.070465,0.04821866,1190.5247,84.894066,0.121124886,749.5669,521.7796,0.05443206,1203.6106,83.01683,0.017354663,1202.0936,861.48663,0.08026566
"8721",1270.8584,406.61526,0.049233433,1188.143,82.866615,0.02246549,1035.3501,57.616425,0.04656617,1173.3942,87.1575,0.046139475,1190.7153,84.87269,0.11867086,455.9575,54.06134,0.056745443,1203.5762,83.164024,0.018049952,1202.3273,861.57745,0.08554057
"8722",1270.852,406.62198,0.04931761,1188.1653,82.85212,0.022847198,1035.3169,57.629345,0.05006917,1173.2885,87.177704,0.045337636,1194.9982,84.39368,0.11612621,455.95834,54.05921,0.056497805,1203.592,83.167274,0.01813229,1202.3367,861.58417,0.08550174
"8723",1271.4775,406.56256,0.07453302,1036.1711,45.984577,0.02610553,1028.6868,45.58378,0.021201635,1175.1583,86.763985,0.04472183,1196.45,84.322464,0.12290157,455.531,54.46374,0.07326976,463.47058,84.85256,0.016566454,1202.3584,863.29376,0.07693646
"8724",1271.5953,406.79822,0.11700031,1036.1012,45.848667,0.04291356,1028.4465,45.41789,0.03436276,1174.6348,86.71377,0.048729844,1196.7657,84.046234,0.12665892,455.83484,53.905174,0.0610291,1013.8881,972.3934,0.022154167,1004.57324,959.1041,0.13215664
"8725",1271.5863,406.6749,0.0961931,1035.8691,45.650913,0.042375576,1028.3333,45.560787,0.036329005,1175.4277,86.27451,0.042836726,1196.6047,83.89611,0.12850666,455.7924,53.98783,0.06273865,1013.8738,972.4156,0.022017896,1004.57666,959.08057,0.11693912
"8726",1271.5823,406.80057,0.10065898,1036.1167,46.38593,0.047101248,1028.7986,45.662415,0.03919509,1174.7461,86.26647,0.04202602,1194.8683,84.241806,0.10241216,455.725,54.058834,0.07376061,1013.8099,972.4195,0.022217706,1001.6888,965.4955,0.10309503
"8727",1271.6434,406.71368,0.08651253,1036.3163,46.363113,0.06328553,1028.8651,45.39739,0.043073446,1174.8005,86.443565,0.04519857,1196.1632,84.10652,0.107999034,455.90234,53.78,0.06417194,1013.97107,972.47546,0.021696428,1001.6529,965.4729,0.10290552
"8728",1271.6448,406.7079,0.08511853,1036.3174,46.364445,0.06302039,1028.8699,45.400055,0.042845745,1174.7979,86.44251,0.04520559,1196.1677,84.10571,0.108089335,455.90237,53.79819,0.06479339,1013.9715,972.4774,0.021710014,1001.662,965.4714,0.103104904
"8729",1270.0751,407.39557,0.05980231,1187.0378,83.969925,0.030331364,8.877089,285.68066,0.019662801,1192.4409,84.91777,0.053951293,1196.3723,84.162506,0.14001378,455.06683,54.278564,0.06285431,4.9031672,287.6668,0.021540921,1004.00653,937.7543,0.1230657
"8730",1269.545,408.0662,0.09202147,1187.0231,83.865654,0.03071181,8.536415,286.23618,0.019006617,1192.4375,84.932175,0.056050252,1196.444,84.18063,0.13724346,454.95032,54.260117,0.061309796,4.7536664,288.07523,0.023551147,1003.9445,937.2371,0.11060299
"8731",1269.5422,408.06558,0.09212055,1187.063,83.839836,0.03049839,8.540573,286.23904,0.01906833,1192.4731,84.92021,0.056111474,1196.5004,84.1852,0.13664322,454.94095,54.23529,0.06030232,4.7567406,288.08206,0.023726255,1202.3384,863.0585,0.10266583
"8732",1271.4447,408.74304,0.14933717,1186.6921,83.78497,0.03237737,8.821348,285.92715,0.018742703,1192.373,85.0671,0.06251082,1196.7628,84.25285,0.14805235,454.69366,54.354767,0.061975162,4.8368645,287.88742,0.020799745,1202.1809,862.97424,0.10379387
"8733",1271.4701,408.68076,0.131623,1186.6969,83.95504,0.030848047,1203.0952,925.9791,0.02223926,1192.3064,85.063416,0.058661673,1196.5569,84.25096,0.14254028,455.1538,54.468376,0.06612468,4.8496704,287.8891,0.020505989,1201.0552,862.53326,0.10644087
"8734",1271.4702,408.67654,0.13026476,1186.6942,83.94976,0.030849906,1203.1432,925.9577,0.024855886,1192.3208,85.059525,0.059225913,1196.5769,84.2506,0.14172468,455.18918,54.452087,0.06589117,4.847584,287.89713,0.020513484,1201.1454,862.5773,0.10715531
"8735",1270.0582,406.926,0.050568968,1187.5232,83.86094,0.021173082,725.2554,537.2884,0.016257025,1175.6895,86.279526,0.04393372,1196.5751,84.09789,0.13258055,456.63013,53.54129,0.050238088,3.9667566,288.18433,0.019486371,1202.262,861.9041,0.07900499
"8736",1270.0659,407.16837,0.05663425,1148.4211,579.0202,0.018972538,725.68835,537.8889,0.01882726,1175.9171,86.12738,0.045123134,1195.8177,83.85287,0.13030411,456.33115,53.699184,0.05375904,4.019076,288.2311,0.020558901,995.6253,379.30722,0.08251206
"8737",1270.0635,407.18036,0.057064246,1148.4177,579.02545,0.019069076,726.9976,539.5313,0.01960538,1175.912,86.127464,0.04523983,1195.8256,83.84996,0.13043316,456.32394,53.70343,0.05389463,4.0192122,288.23538,0.02060116,995.6296,379.26144,0.07878318
"8738",1269.9867,407.32242,0.059354633,1187.4651,83.754166,0.019885425,726.88245,539.851,0.019924255,1176.0027,86.20537,0.046254914,1195.73,83.85554,0.13462836,456.13855,53.6575,0.053150862,3.8767505,288.46817,0.019548772,1202.2025,862.17426,0.07846049
"8739",1270.5575,405.8449,0.039469965,1187.0497,83.450905,0.025023352,726.0548,538.87,0.018846786,1175.3818,86.34877,0.05240844,1196.2026,84.38956,0.14645869,456.0455,53.600372,0.057930797,3.870018,288.45773,0.019551378,1202.2065,862.1776,0.08169053
"8740",1270.5563,405.84583,0.039459597,1187.077,83.43125,0.024599178,726.0845,539.0557,0.019524403,1175.3677,86.349525,0.052480254,1196.2374,84.39384,0.14756706,456.04883,53.59978,0.057887662,3.868834,288.45386,0.019515824,1202.2026,862.17957,0.08190602
"8741",1270.3872,406.98886,0.063172914,1033.791,43.870163,0.048010364,1010.6702,34.209644,0.08934676,995.7032,10.652245,0.05320502,1195.4741,83.74469,0.13439459,456.0682,53.598816,0.049113292,4.170594,288.224,0.018315867,1198.1465,859.76013,0.27284205
"8742",1271.587,408.8466,0.089267984,1033.9932,44.407326,0.06687428,1026.3077,45.070377,0.07815819,991.29285,23.433132,0.050278775,1195.3048,83.75353,0.13110577,456.08563,53.680977,0.047961805,4.1420474,288.30145,0.01848564,1198.1853,859.7037,0.2637554
"8743",1271.5823,408.8376,0.08631808,1033.9912,44.410023,0.06652721,1026.3173,45.07086,0.077719316,991.256,23.446404,0.050536677,1195.2716,83.790436,0.13028218,456.06778,53.689617,0.048173424,4.14235,288.3205,0.018487629,1198.2012,859.7202,0.26332206
"8744",1270.4475,406.91852,0.059784748,1033.8213,44.384743,0.06827793,1026.2067,45.342426,0.080257475,990.56647,23.663973,0.055900004,1196.4434,84.03969,0.14317223,456.48907,48.13008,0.047341853,4.17152,288.27356,0.018142506,1198.8005,860.565,0.24533163
"8745",1271.5311,406.7262,0.091875024,1034.2031,44.34245,0.08401229,1026.171,44.83401,0.09111541,1175.1478,86.71953,0.052327953,1196.5734,83.93307,0.15266725,456.7091,48.01858,0.04700755,4.531517,287.6466,0.017799444,1198.1807,859.6832,0.2657277
"8746",1271.5277,406.71353,0.09763321,1034.0598,44.47614,0.07383833,1026.3854,45.001575,0.08215434,1175.1492,86.72187,0.0523513,1196.5754,83.9339,0.15298417,456.7729,48.011124,0.04696293,4.535325,287.6436,0.017892007,1198.178,859.6789,0.26545423
"8747",1269.9739,407.16895,0.053794183,1034.0674,45.573357,0.047378246,1027.4592,46.784023,0.064854145,996.4165,11.25262,0.05763849,1195.7281,83.91965,0.13014016,456.57605,47.866737,0.040209457,1014.2564,972.00146,0.023071447,1005.01117,951.9628,0.1568817
"8748",1270.1743,407.1645,0.053353943,1033.99,45.53686,0.06330068,1027.324,46.871822,0.07644168,996.3007,11.180936,0.06508278,1196.0266,83.84056,0.13685223,456.6311,47.562637,0.040428415,4.1521974,288.5732,0.024791326,1005.2926,952.923,0.15670893
"8749",1270.1726,407.12833,0.05328101,1033.9395,45.52617,0.062942185,1027.3112,46.917927,0.075821675,996.26245,11.217194,0.06544121,1196.0275,83.842896,0.13667595,456.63077,47.56409,0.04049677,4.1971664,288.57504,0.024531465,1005.3183,952.9275,0.15431072
"8750",1270.0981,406.96124,0.0504657,1033.8583,46.576973,0.029848749,1036.1602,56.937794,0.055607222,1175.5095,86.584755,0.040937327,1196.256,84.187325,0.12636359,749.6817,522.25226,0.064170845,4.393935,288.1706,0.024003094,1004.9527,949.24225,0.1647641
"8751",1270.0703,407.03604,0.054280598,1033.9326,46.599785,0.029328963,1036.2091,57.068172,0.046664167,1192.7964,84.806244,0.040791314,1196.1196,83.75568,0.1398102,749.7922,522.4301,0.061168104,4.3467765,288.22635,0.023815785,1004.8139,951.0232,0.20765947
"8752",1270.118,406.99808,0.054103713,1033.943,46.596878,0.029174967,1036.2114,57.072773,0.04619026,1192.7816,84.81677,0.040688954,1196.1193,83.75783,0.1395498,749.79456,522.4376,0.061391193,4.348819,288.2223,0.023842722,1004.8066,951.0105,0.21144351
"8753",1270.0999,406.7226,0.0491555,1186.9609,83.266846,0.022262592,737.8716,489.3492,0.01973316,1175.359,86.44806,0.047985118,1196.7607,84.33303,0.13574512,456.3858,53.405823,0.042042825,1014.25256,973.18835,0.018047221,1003.617,944.7692,0.3774911
"8754",1270.1553,406.5692,0.050091714,1187.241,83.34809,0.0196635,11.229028,281.29114,0.019137366,1175.1882,86.437195,0.04658106,1196.4938,84.31324,0.12685233,456.20895,53.480907,0.04490781,1014.28345,973.2347,0.017814696,1003.4847,944.99536,0.3992039
"8755",1270.0953,406.46466,0.048376597,1187.2412,83.34989,0.019631665,11.233802,281.29657,0.019125987,1175.185,86.43679,0.046583343,1196.4884,84.3149,0.12668025,456.2095,53.479404,0.044774745,1014.28033,973.2313,0.017819617,1003.4922,944.9934,0.39874497
"8756",1270.1469,406.49625,0.04867559,1187.3552,83.52767,0.020960597,725.61804,538.5368,0.019734655,1175.2184,86.40485,0.04604218,1195.638,84.03435,0.1220234,456.2502,53.435856,0.04594296,1014.22943,973.218,0.018216185,1003.48737,944.9933,0.39076316
"8757",1270.4803,405.92368,0.040995706,1186.9033,83.64022,0.024680616,11.301528,281.23206,0.019224508,1192.7412,84.59927,0.045144077,1196.8828,84.09972,0.13138066,456.3815,53.390713,0.044479076,1202.9468,83.458824,0.01864573,1003.48486,944.76746,0.39269805
"8758",1270.4778,405.92783,0.041033715,1186.8868,83.64738,0.025011338,11.30465,281.2327,0.019209279,1192.7225,84.61675,0.045632396,1196.8805,84.09538,0.13160229,456.38162,53.389423,0.044332597,1202.9465,83.4604,0.018566627,1003.48535,944.77167,0.3918332
"8759",1270.2683,406.94934,0.051195983,1187.9288,83.59549,0.021044686,724.0802,537.6149,0.018822635,1174.7915,86.37373,0.04369991,1196.4642,84.24138,0.1147649,456.99026,48.012043,0.039927762,1014.1235,972.4303,0.022598788,1004.7226,960.49756,0.08605812
"8760",1270.2814,406.9214,0.04971045,1156.4829,78.58465,0.017751392,725.4339,538.42786,0.022149518,1174.8486,86.2334,0.040446512,1195.5907,84.4187,0.090959035,456.24448,53.800587,0.04814835,4.455476,287.87833,0.01955976,1213.8906,868.756,0.06630415
"8761",1270.2799,406.92557,0.049744867,1156.4585,78.46529,0.018929984,725.41626,538.3802,0.022158584,1174.7527,86.293945,0.043445766,1195.8654,84.14372,0.13041577,456.24948,53.795544,0.048157763,1014.435,972.51166,0.020395793,1004.05035,959.7168,0.07425032
"8762",1270.3073,406.9136,0.051664088,1156.4023,78.57821,0.020518245,725.25696,538.40515,0.021051707,1192.2473,84.74212,0.046516877,1195.6665,84.204216,0.15867293,456.03323,54.02484,0.051536545,1014.4043,972.5644,0.019814678,1004.2248,959.97437,0.072631806
