"","Nose_x","Nose_y","Nose_p","Ear_left_x","Ear_left_y","Ear_left_p","Ear_right_x","Ear_right_y","Ear_right_p","Lat_left_x","Lat_left_y","Lat_left_p","Lat_right_x","Lat_right_y","Lat_right_p","Center_x","Center_y","Center_p","Tail_base_x","Tail_base_y","Tail_base_p","Tail_end_x","Tail_end_y","Tail_end_p"
"13175",474.62924,548.63617,1,476.6113,528.49316,1,460.9229,548.5048,1,467.2445,509.3358,0.9623676,441.24023,547.1534,0.94313663,430.1464,520.76575,0.97260857,408.799,552.40424,1,339.90662,622.44244,1
"13176",473.99753,546.63776,1,475.41574,526.706,1,461.04376,546.8418,1,467.63696,507.99908,0.9633128,440.85547,545.62134,0.9673362,428.91455,518.61914,0.97076404,409.14078,552.2981,1,340.23438,622.7864,1
"13177",474.11246,545.9222,1,475.30896,526.47736,1,461.07272,546.2634,1,467.80875,507.7942,0.9709893,440.85022,544.8873,0.96742666,428.62885,519.57715,0.9859433,409.12833,552.3786,1,340.30283,622.779,1
"13178",474.8088,546.2236,1,474.80212,525.95905,1,460.4227,546.88916,1,467.0056,508.19214,0.9361078,440.29355,546.26746,0.9551097,428.4438,519.6456,0.9754423,408.54996,552.77423,1,340.4686,622.67084,1
"13179",475.3201,547.52936,1,474.8069,526.97534,1,460.5968,548.2548,1,466.67358,509.51462,0.93371654,440.41446,547.2037,0.96340364,428.8397,520.47064,0.99522066,408.35626,552.72577,1,340.49097,622.5829,1
"13180",475.61978,546.9538,1,475.43317,526.84564,1,461.72842,548.61035,1,466.69193,508.60068,0.9455791,441.41098,546.71454,0.9589503,429.5979,519.84186,0.9764224,408.30087,552.5806,1,339.74323,622.38055,1
"13181",475.6789,545.6356,1,475.3966,526.0746,1,462.39642,547.55536,1,466.7221,507.8109,0.9394665,441.79355,546.18506,0.97133696,429.38486,519.3353,0.9819117,408.75693,552.17596,1,339.6901,622.4982,1
"13182",476.23486,543.2783,1,476.55237,526.13116,1,461.5189,546.8422,1,467.24783,506.1371,0.9359117,441.5376,545.4157,0.95044976,428.6941,519.0431,1,408.95374,551.8647,1,340.05304,623.77216,1
"13183",477.99164,544.1283,1,476.64767,526.53815,1,461.73175,548.182,1,466.16553,506.66458,0.9161974,441.587,546.4022,0.95680344,429.20004,519.46185,0.9898112,409.10153,551.7985,1,340.0654,623.7387,1
"13184",477.25076,545.2423,1,475.021,527.0089,1,461.59238,551.21484,1,465.76514,508.94223,0.9452406,441.97992,548.2233,0.95516944,429.99103,520.7731,0.9707648,408.98492,552.5033,1,340.0801,622.6017,1
"13185",477.62244,544.9818,1,474.94208,526.74677,1,461.95837,550.9224,1,465.4827,508.99783,0.93734175,442.22086,548.3109,0.96261096,429.8445,520.72925,0.9710455,408.8355,552.3915,1,340.05273,622.66113,1
"13186",479.52408,540.9295,1,476.0318,524.93665,1,463.70447,547.7744,1,464.39816,505.3346,0.9169508,441.2509,547.112,0.9782585,428.65906,519.83636,0.96815735,409.10995,552.7651,1,339.65866,622.626,1
"13187",478.05716,536.85315,0.9937051,475.28214,521.1026,0.94521266,466.36746,545.1764,1,463.01016,502.8743,0.9228381,442.54456,546.2868,1,428.55545,519.7552,0.9904511,409.931,552.64514,1,339.74258,622.66864,1
"13188",478.91257,534.2335,0.99152684,474.2713,518.0919,0.91661465,466.11652,544.6049,1,460.7674,502.42316,0.8867114,442.23672,546.40497,1,428.42535,520.1184,0.99766904,410.55768,551.59674,1,340.84302,622.1677,1
"13189",479.33948,535.7224,0.9947476,474.8897,519.0924,0.9516315,466.15527,544.59973,1,461.98145,502.4163,0.88556045,442.37897,546.3995,1,428.96674,520.44006,0.98425806,410.34225,551.5264,1,340.8897,622.2249,1
"13190",479.4447,537.6044,1,475.4952,520.9766,0.98182696,467.08774,545.2235,1,461.11023,503.2674,0.94172764,443.30023,546.13043,1,428.92392,520.92456,0.997897,409.91968,551.5163,1,340.42358,622.62646,1
"13191",479.7948,534.31683,1,475.4503,519.3712,0.88373154,467.95596,544.1582,1,458.6757,502.02896,0.94404787,443.93182,545.75214,1,428.5451,520.7232,1,410.22125,551.858,1,340.40662,622.5911,1
"13192",480.34637,531.43756,1,474.7453,516.5874,0.89298004,468.64304,542.9116,1,455.44156,500.97787,0.94294953,444.00143,546.3419,1,427.33823,521.0573,1,411.1086,551.93494,1,340.5625,623.0287,1
"13193",480.23007,529.2688,1,473.7835,515.5277,0.9052195,468.61307,542.70874,1,454.12616,500.66064,0.9152663,444.53308,545.3937,1,427.00143,521.07434,1,411.10962,551.77844,1,340.34763,623.061,1
"13194",481.63986,530.1723,1,473.58774,513.98425,0.92570144,467.5864,542.56055,1,450.9847,498.94257,0.9080867,443.48618,544.3309,1,426.618,520.12024,1,410.89447,551.49725,1,340.25278,623.06415,1
"13195",481.91486,530.7208,1,472.94302,513.806,0.8990471,468.03348,542.002,1,448.96445,499.37894,0.9569339,443.7597,544.6623,1,425.84238,520.44116,1,410.14694,551.476,1,340.2107,623.2229,1
"13196",481.0805,530.3519,1,471.93576,513.9212,0.8449728,467.62912,542.3016,1,447.429,499.53842,0.95860416,443.07986,545.7347,1,425.2366,520.86145,1,410.46588,551.3513,1,340.21014,623.3232,1
"13197",480.63263,528.05096,1,471.54724,514.2673,0.88699967,468.0654,541.8609,1,449.21866,499.7789,0.9157979,443.00262,545.821,1,425.28314,520.7654,1,411.27313,551.79407,1,339.77896,623.1305,1
"13198",480.23138,529.3543,1,471.5883,514.3365,0.9005551,467.32693,543.1214,1,449.2645,499.76367,0.92910564,442.74307,544.76086,1,424.5443,520.6386,1,411.20883,551.6214,1,339.77744,623.09454,1
"13199",481.9706,527.8074,1,471.16022,512.75964,0.9195289,465.74756,542.8678,1,448.92508,498.16348,0.93485284,442.67816,543.374,0.9990408,423.65457,520.7664,1,410.2185,551.39026,1,340.03024,622.62115,1
"13200",481.2461,529.58984,1,471.60483,514.16797,0.9266902,465.67044,543.9534,1,448.99606,499.49744,0.93164176,442.4298,544.1935,1,424.26205,519.8064,0.997537,410.0138,551.3744,1,339.9058,622.6231,1
"13201",481.02176,531.12317,1,471.90216,515.2045,0.9091585,465.98987,543.17847,1,448.78793,501.02725,0.89585173,441.50693,546.35077,1,425.17502,520.4109,0.99392056,410.31644,551.8109,1,339.93484,622.6626,1
"13202",480.69785,531.8101,1,472.264,516.18823,0.8922692,466.7891,543.38763,1,449.8775,501.1704,0.8927376,442.66,546.81067,1,425.66275,521.2312,0.9952292,410.19293,551.4703,1,340.076,623.1131,1
"13203",480.8253,531.5291,1,472.729,515.5735,0.9116014,466.8297,542.3695,1,449.81436,500.56403,0.9158863,442.59134,545.7297,1,425.18643,520.70496,1,410.27127,551.3592,1,340.09094,623.09894,1
"13204",480.51053,530.91394,1,471.5741,514.7378,0.90047973,465.3653,542.1765,1,448.89563,500.38522,0.9015628,442.20163,544.5812,1,423.90393,520.8096,1,409.99487,551.7734,1,339.9113,623.2111,1
"13205",478.70828,533.4634,1,471.9753,515.93585,0.8872903,465.01886,543.1223,1,449.6742,501.24197,0.8857225,441.3815,545.2994,1,423.86203,520.8429,1,409.80658,551.91156,1,340.09122,623.1595,1
"13206",478.77997,533.5158,1,471.5309,515.9385,0.89103895,464.9433,543.16016,1,449.288,501.2842,0.8794966,441.02597,545.9084,1,423.6069,520.87396,1,409.62964,551.76697,1,340.10907,623.16394,1
"13207",478.0503,533.03937,1,470.6645,517.357,0.9149316,464.36078,543.0408,1,449.79364,500.8207,0.83493376,441.71576,545.5614,1,423.0814,521.43726,1,410.10425,552.0081,1,339.94064,622.9264,1
"13208",478.16785,532.4073,1,470.68063,516.8725,0.9189057,464.19788,542.0659,1,450.0022,500.22507,0.8477194,440.25702,544.80115,1,422.61597,521.16486,1,410.576,552.0164,1,339.94003,622.91235,1
"13209",478.645,532.74896,1,471.0812,516.29724,0.89948654,464.64386,542.31415,1,449.59317,500.0569,0.8565282,440.41763,544.89905,1,422.6532,521.0165,1,410.7724,552.11194,1,339.976,623.0036,1
"13210",477.9235,533.53766,1,470.4293,516.89746,0.9079004,463.99448,543.7788,1,450.1877,500.98978,0.877418,441.54462,546.32245,1,423.24768,520.82306,0.99565285,411.1538,552.24335,1,340.46948,623.09125,1
"13211",477.71045,533.73914,1,470.4641,517.06696,0.9046862,464.80457,543.9127,1,450.52786,501.20508,0.8765927,441.33356,546.45215,1,423.40396,520.7907,0.9888564,411.1079,552.32196,1,340.63834,622.9586,1
"13212",476.82446,533.3024,1,469.6056,517.2819,0.9326504,463.39697,543.97894,1,450.13547,501.9013,0.85438114,440.30698,545.9347,1,423.2401,520.6234,0.9981932,411.05585,552.2593,1,340.6505,622.93787,1
"13213",479.416,532.13,1,469.90445,515.25464,0.9345025,464.2936,542.57837,1,448.67148,500.5495,0.85777426,441.38577,544.8489,1,422.98126,520.68494,1,410.51694,552.11835,1,340.3061,622.7379,1
"13214",479.3283,532.0087,1,470.54553,514.9921,0.90234274,464.2808,542.4677,1,448.5772,500.284,0.870592,440.61398,545.66724,1,423.07684,520.61597,1,410.58832,552.2938,1,340.26126,622.7665,1
"13215",478.59583,532.74335,1,470.1417,515.3282,0.8983945,464.10486,543.2281,1,448.43375,501.24414,0.8635849,442.21603,546.2068,1,423.2092,520.65436,1,410.4326,552.2016,1,340.27872,622.7715,1
"13216",476.82477,532.7835,1,469.02634,518.1305,0.97771686,462.9056,544.208,1,449.6388,502.1527,0.8427496,439.6665,545.7849,1,422.1892,520.6095,1,410.17386,552.44293,1,340.38925,622.93524,1
"13217",476.9167,532.6212,1,468.98425,518.03046,0.9921219,462.22568,543.5554,1,449.7413,502.09244,0.8447983,439.20148,545.26965,1,422.0367,520.459,1,410.60422,552.001,1,340.3913,622.90125,1
"13218",479.18854,532.5506,1,469.83972,516.8656,0.9670699,463.81116,542.39874,1,453.5944,501.13638,0.84730935,440.65033,544.61975,1,423.57648,520.78284,0.9990122,410.35153,552.1588,1,340.3701,622.9223,1
"13219",479.92804,531.3578,1,469.8173,515.98737,0.95516473,464.3597,542.7715,1,448.7408,501.62476,0.82469016,441.63287,545.4515,1,423.87747,521.0408,0.993712,410.0007,551.7124,1,340.27307,622.7773,1
"13220",479.55905,530.77374,1,469.6686,515.8777,0.95505476,464.5079,542.5489,1,448.57056,501.4699,0.8299242,441.6124,545.34845,1,423.5246,520.8588,1,410.06955,551.72864,1,340.2895,622.8278,1
"13221",479.79688,531.6354,1,469.94263,515.8923,0.9619003,463.0853,543.81995,1,448.80923,501.3572,0.844698,440.62332,545.46344,1,423.32224,520.73267,1,409.91168,551.5444,1,340.1419,622.7904,1
"13222",479.82852,532.8062,1,469.79657,516.20953,0.98029035,462.8735,543.9187,1,449.03314,501.35123,0.8377429,440.7567,545.3673,1,423.56653,520.8554,1,409.91235,551.53314,1,340.02963,622.81555,1
"13223",479.7981,534.31024,1,470.0752,516.7451,0.9786648,463.1319,544.8149,1,449.25342,501.91556,0.8393901,441.35596,546.8036,1,424.24973,521.3022,1,409.62024,551.7266,1,340.01083,622.8286,1
"13224",478.15692,534.6932,1,470.1036,517.8565,0.9483889,463.8552,544.41095,1,449.80554,501.9807,0.81882805,441.37158,548.5329,1,423.89108,522.405,1,411.1846,552.2013,1,340.29843,622.9803,1
"13225",477.7543,532.3894,1,469.73282,517.01025,0.95738846,464.5287,543.0088,1,449.67767,501.28638,0.84356815,441.66052,547.6539,1,423.67783,521.87994,1,411.5304,552.2508,1,340.12335,623.05194,1
"13226",476.89746,529.7226,1,468.6729,514.92725,0.9551118,463.23676,543.6186,0.9899409,447.18616,500.207,0.86995655,440.8947,547.08264,1,422.76514,521.42523,1,411.99722,551.6122,1,340.12405,622.6874,1
"13227",478.23364,530.32074,1,468.80847,513.66516,0.956011,464.1983,543.3517,1,447.7298,498.99304,0.862444,441.92487,546.00226,1,423.02112,521.3725,1,411.93842,551.6513,1,340.08463,622.67896,1
"13228",479.04343,532.39026,1,469.73395,514.4428,0.9554745,464.775,542.02594,1,448.2528,500.0072,0.8541295,441.80673,546.48486,1,423.21628,521.19324,1,411.75912,551.4602,1,340.83765,622.27515,1
"13229",477.9287,533.8173,1,469.2498,515.00885,0.96020323,463.5331,542.9538,1,447.3093,499.95456,0.86081153,440.67755,547.7366,1,422.4742,521.1454,1,411.4781,551.3093,1,340.82938,622.4337,1
"13230",475.7346,533.3599,1,468.8597,518.26794,0.96410435,463.14584,543.745,1,450.69666,501.97644,0.85407007,440.1095,547.99725,1,422.47784,520.9406,1,411.66876,552.02716,1,340.08868,622.7492,1
"13231",475.57205,533.1689,1,468.88782,518.3735,0.9745013,462.99686,543.708,1,450.89468,501.64325,0.8604432,440.23004,547.3679,1,422.09445,521.0067,1,411.4605,551.94446,1,340.0058,622.7781,1
"13232",477.3185,532.05804,1,468.85086,514.57996,0.98254174,463.69427,542.58136,1,448.3964,499.69873,0.8784354,440.08688,546.35266,1,422.36676,521.80475,1,412.90967,551.54034,1,340.10175,622.1221,1
"13233",477.56564,534.37854,1,469.32306,514.7859,0.94498897,463.1816,544.4281,1,448.10696,501.08572,0.8686847,439.97977,547.93207,1,423.32837,521.8786,1,411.79938,551.90906,1,340.23196,622.1437,1
"13234",474.77554,537.1619,1,468.8411,520.92645,1,461.81784,546.76587,1,454.4288,503.13986,0.8932732,439.03705,548.6428,1,422.58804,520.6072,1,411.675,552.4748,1,340.23752,622.279,1
"13235",474.86334,536.4588,1,468.53558,520.03143,0.98194104,461.9259,545.77985,1,453.78116,502.80405,0.87530017,438.98264,548.4483,1,422.3209,520.4813,1,411.92062,552.23065,1,340.26343,622.4968,1
"13236",475.25385,535.49744,1,468.19272,519.27637,0.96360296,460.19736,546.69293,1,453.4124,502.29828,0.89265937,438.33606,549.3032,1,422.08023,521.15,1,411.2586,551.66504,1,341.31772,623.2017,1
"13237",475.97635,535.17926,1,469.0432,518.8392,0.9580853,461.02744,545.1191,1,453.41162,501.94815,0.8728452,438.36676,548.3916,1,422.6767,520.93536,1,411.758,551.67883,1,341.3206,623.17676,1
"13238",477.42188,536.9955,1,469.66098,519.0157,0.9559298,462.05536,545.922,1,454.18597,502.66968,0.9012845,438.51956,548.6196,1,423.38547,520.5974,1,412.20874,551.91614,1,341.0837,622.8506,1
"13239",475.46216,537.4803,1,468.79987,520.7664,0.9890725,461.4201,548.0183,1,454.64612,504.4703,0.93545496,438.9013,550.1193,1,423.62347,520.9303,1,412.39563,552.40686,1,341.0848,622.8716,1
"13240",473.1962,537.6703,0.99803597,468.51447,521.5233,0.9759606,460.7768,548.1786,1,454.49136,503.9041,0.92205226,438.6259,550.22205,1,422.49237,520.8902,1,411.5019,551.9379,1,341.13016,622.5072,1
"13241",473.24063,538.99054,1,468.66034,522.2146,0.99205905,458.75638,548.11273,1,455.1551,503.65967,0.9681342,438.87885,549.36694,1,422.41385,521.826,1,411.01993,551.6878,1,341.05264,622.5574,1
"13242",475.8785,537.3936,1,467.99652,520.3937,1,458.0258,547.00977,1,454.6283,502.94284,0.8906736,437.76053,548.61505,1,422.02945,521.6165,1,412.0711,551.55255,1,341.52475,622.07135,1
"13243",477.39658,540.2188,1,468.9096,520.6944,1,458.77808,547.74365,1,455.13925,503.1291,0.8923701,438.8738,548.6409,1,423.30548,521.7509,1,412.3583,551.2579,1,341.40198,621.933,1
"13244",475.47876,543.80164,1,470.07776,525.4041,0.998267,458.25592,550.34,1,456.10992,507.14325,0.96770054,438.37372,551.1465,1,423.33722,521.241,1,412.67987,552.4204,1,341.34195,622.209,1
"13245",472.82993,544.37036,1,468.417,526.05225,1,456.5263,550.86096,1,455.64612,507.55136,0.9644733,436.48343,551.0889,1,422.1622,521.2378,1,412.94516,552.6811,1,341.3242,622.3501,1
"13246",473.17505,540.438,1,467.6844,523.97394,1,456.23105,550.26294,1,455.50473,505.3891,0.9964493,437.31058,549.9253,1,422.8502,521.41656,1,413.99445,551.7016,1,342.6524,621.7633,1
"13247",473.52106,540.36957,1,467.83698,523.56757,1,456.5834,548.791,1,456.94666,504.87103,1,437.59708,549.3668,1,423.35098,521.4852,1,414.13864,551.43414,1,342.6072,621.6777,1
"13248",473.17444,546.82996,1,470.09454,527.2707,0.95821476,455.8853,550.0986,1,458.4356,508.4821,1,436.56677,549.6563,1,423.49084,520.1058,1,414.12598,551.74274,1,342.7294,621.99054,1
"13249",470.0331,548.9279,1,467.59903,528.87744,1,455.07184,552.10425,1,459.15488,512.52496,1,432.42813,550.988,1,422.9662,520.4494,1,413.947,552.0638,0.9957861,342.7232,621.8127,1
"13250",467.22327,547.4851,1,464.82758,529.235,1,452.34988,552.42,1,458.5521,512.7063,1,432.26144,551.2496,1,422.0284,521.24036,1,412.98184,552.7626,1,343.57907,622.416,1
"13251",466.61362,544.65717,0.9994713,465.13354,527.7393,0.9681911,453.98438,549.6791,1,456.79398,509.075,1,432.46686,549.8543,1,420.71698,521.4642,1,413.78482,552.46423,1,343.61078,622.40625,1
"13252",466.78613,544.51904,1,465.07663,524.17847,1,454.15152,546.9374,1,456.22058,505.5006,1,432.94727,548.8522,1,420.78403,520.22363,1,413.5771,551.8828,1,344.42075,622.27673,1
"13253",466.48193,544.756,1,464.98898,527.14496,0.96599394,453.80945,548.531,1,457.26196,509.1538,1,431.42557,549.4855,1,421.17456,519.7087,1,414.54987,551.1976,0.9353302,343.87802,622.1457,1
"13254",464.84937,556.16266,1,467.07983,533.98395,1,447.98206,553.2669,1,461.60947,517.93115,1,428.7131,550.978,1,421.83643,520.6043,1,418.64746,552.48846,0.9063459,343.40018,622.30756,1
"13255",461.60654,558.14813,1,465.64563,536.6087,1,447.76608,555.4775,1,461.15613,519.4979,1,426.20062,553.1342,1,420.03937,521.44574,1,417.4891,554.0922,0.9089439,343.42715,622.32043,1
"13256",460.3565,559.36414,1,464.34134,538.8272,1,445.5292,556.8037,1,461.9864,521.0193,1,426.3531,554.3832,1,420.42657,521.972,1,416.82397,553.705,0.91344,344.8972,622.7598,1
"13257",460.1552,557.9541,1,463.7836,538.0449,1,447.84293,556.49133,1,461.74286,520.48785,1,425.86902,554.0694,1,420.01712,521.9769,1,416.69772,553.9926,0.8607195,346.07446,622.6002,1
"13258",462.14682,556.92395,1,464.53934,535.90936,1,446.17346,555.52576,1,460.87686,519.51587,1,427.36145,553.0053,1,420.5013,521.81165,1,418.88763,553.56323,0.8962234,346.61774,622.3644,1
"13259",464.1687,558.12604,1,464.96594,535.3728,1,446.23587,555.58856,1,461.0443,518.8456,1,427.59067,553.2828,1,420.36905,521.2386,1,418.75443,553.6142,0.8988535,346.7417,622.1072,1
"13260",460.36264,558.06757,1,464.45898,537.6254,1,447.58963,555.9347,1,461.61334,520.5256,0.9887282,425.80212,553.24304,1,419.68658,521.16516,1,417.93314,554.06604,0.93465716,346.08606,622.9867,1
"13261",458.85898,557.9948,1,463.66742,538.40234,1,445.65366,555.60516,1,461.1693,520.75165,0.9912971,423.60406,551.8208,1,420.05896,520.9623,1,418.63745,553.6587,0.9283432,346.48352,623.3196,1
"13262",463.458,557.1625,1,463.13632,535.5294,1,446.5502,555.53973,1,459.98886,518.97144,0.98374605,426.34998,553.64264,1,418.7832,521.1292,1,417.21024,554.1416,0.8411337,346.67258,622.6254,1
"13263",463.9822,558.1117,0.997946,463.86722,536.0542,1,447.23557,555.92267,1,460.71555,519.8891,0.99536985,426.74826,554.1257,1,419.79825,521.87915,1,416.43106,553.5611,0.8538652,346.559,623.31537,1
"13264",462.61887,557.025,1,465.09592,535.65265,1,446.44998,555.7358,1,461.21082,519.5045,1,427.64618,552.52893,1,419.69107,521.47107,1,419.951,553.1769,0.82670677,347.27863,622.6653,1
"13265",463.2076,558.2191,1,465.17163,534.8265,1,446.4161,555.24854,1,460.47687,518.1049,1,426.13852,551.66266,1,419.18094,521.1535,1,420.3349,553.73236,0.9100247,346.99152,623.1434,1
"13266",460.69348,557.6594,1,462.30594,536.20996,1,446.4912,555.5646,1,460.17493,519.6992,0.96934724,424.8532,552.2943,0.9988619,417.48303,521.0567,1,420.02853,553.6156,0.93215823,346.87613,622.58856,1
"13267",459.53278,559.0159,1,462.48447,537.61646,1,443.34433,555.53,1,460.65057,520.25,0.9718054,421.99396,552.3614,1,417.44934,520.6444,0.9886957,417.8002,554.42535,0.90962005,346.9193,622.5783,1
"13268",459.58447,560.1687,1,463.67032,539.09607,1,444.97815,555.8586,1,460.75146,520.40283,0.9973914,424.65567,553.2954,0.9954149,419.14648,521.4953,1,418.11685,554.38654,0.89429605,347.826,623.7472,1
"13269",460.171,557.45154,1,463.54697,537.07806,1,445.7735,555.3742,1,460.71716,520.6445,0.9894809,425.0302,553.3579,1,419.0129,521.7266,1,418.27194,554.348,0.8833413,347.98233,623.3158,1
"13270",456.99957,557.61945,1,463.40613,537.86237,1,444.29755,554.6861,1,460.76038,520.2484,0.9839202,422.6927,551.3715,1,417.89752,521.28986,1,419.48526,554.0633,0.9670328,347.4636,623.5274,1
"13271",456.9942,560.4917,1,462.56384,539.587,1,442.34442,555.55707,1,460.50754,520.00134,0.9808732,421.05838,552.00226,1,417.9885,521.297,1,417.94485,554.3102,0.9338916,347.43262,624.17554,1
"13272",458.32553,560.64856,1,463.1147,539.39795,1,443.27814,556.1987,1,460.086,519.9723,0.969841,423.63388,553.7187,1,417.8517,522.3943,1,416.84882,554.5604,0.83771217,348.3287,623.15735,1
"13273",459.3781,559.98987,1,464.10565,538.8591,1,445.36545,556.07196,1,460.5084,519.9703,0.9712582,424.862,553.61304,1,418.58597,523.15955,1,417.97864,555.347,0.8752073,348.2867,623.2108,1
"13274",459.2396,558.3587,1,463.9136,538.3457,1,446.0762,555.9349,1,460.592,519.743,0.97426385,425.2055,553.1407,0.9973363,418.381,522.17773,1,419.104,554.82434,0.9160001,349.14944,622.5386,1
"13275",457.74866,558.90344,1,463.7343,538.5377,1,445.18942,555.68414,1,460.64743,519.7608,0.96881145,423.21982,552.16864,0.9586995,418.31976,521.83215,1,418.85995,555.1247,0.9329461,349.1971,622.60645,1
"13276",457.69016,562.60834,1,463.2634,539.9573,1,442.73428,557.8678,1,460.36325,520.4599,0.9835045,421.3117,554.2379,1,418.28937,522.9386,1,416.81494,556.8583,0.7898344,348.38852,622.75415,1
"13277",459.33267,561.72815,1,463.73322,539.9798,1,444.295,557.5562,1,460.84293,521.10547,1,423.14972,554.63983,1,418.8232,523.7352,1,416.78247,556.8317,0.7777684,348.53046,622.811,1
"13278",458.81012,561.67444,1,464.14178,541.8413,1,445.70816,556.81036,1,461.90308,522.12616,1,425.07623,554.81976,0.99348396,419.30655,524.18945,1,416.79095,556.3381,0.88942873,349.545,622.7371,1
"13279",457.212,560.8866,1,463.80963,541.1355,1,444.34494,556.15454,1,461.47037,521.55817,1,424.74985,553.7854,0.97566956,417.8427,522.8244,1,417.01083,555.8949,0.9099685,349.54504,622.76654,1
"13280",456.53278,562.1418,1,463.3275,541.0358,1,441.98297,556.4089,1,460.56985,521.4612,1,420.19724,552.00616,1,417.12207,521.57947,1,418.77258,554.8094,0.95630276,349.41122,622.36884,1
"13281",455.19815,564.21075,1,462.99417,541.435,1,439.9688,558.71716,1,460.09326,521.6438,1,418.38995,553.11755,1,416.1217,522.0292,1,417.08893,556.136,0.8639777,349.4059,622.49005,1
"13282",456.0793,564.84674,1,461.2969,542.9166,1,438.86743,559.53845,1,459.4526,523.6232,1,418.34348,554.2614,1,416.03497,523.34375,1,417.38904,555.84186,0.89238346,349.0802,623.0754,1
"13283",456.68307,565.48987,1,462.60693,543.5658,1,439.79556,559.2999,1,460.69507,523.6819,1,419.15082,554.2965,1,416.72607,523.66003,1,417.63147,555.8814,0.9040688,349.09863,623.06415,1
"13284",455.44257,562.3275,1,462.47092,541.2326,1,440.9398,557.6804,1,460.98276,521.9896,1,420.2143,553.3547,1,417.24072,523.09625,1,418.46317,556.5568,0.89432895,349.42993,622.7614,1
"13285",453.3622,562.7916,1,461.56216,542.0968,1,438.3197,558.7349,1,459.47803,522.0377,1,416.90073,552.80963,1,416.04446,522.2729,1,418.29633,556.3445,0.877861,349.43268,622.77454,1
"13286",449.13208,564.2632,1,459.44394,545.9871,1,437.37393,560.0256,1,456.95428,524.6537,0.95119673,415.71265,552.50275,1,413.9259,521.33765,1,415.80557,555.564,0.9425677,349.265,622.58636,1
"13287",450.04788,565.4751,1,459.1564,546.5261,1,437.37415,560.33,1,457.1224,524.9898,0.94987106,415.8302,552.7381,0.99134445,413.9594,521.89606,1,414.9423,556.2019,0.97590244,349.3279,622.56726,1
"13288",451.48825,565.64996,1,459.9831,547.07935,1,436.8768,560.9523,1,458.0728,525.3496,0.97432613,415.59836,553.4877,1,414.4736,523.41864,1,417.0227,557.1235,0.93840665,349.18988,623.84625,1
"13289",450.57764,565.1453,1,459.4262,546.8402,1,438.49463,560.0373,1,457.78192,524.7804,0.9557361,415.0388,553.39557,1,414.31366,523.1245,1,416.72827,557.4395,0.92168736,349.15775,623.8301,1
"13290",448.59116,565.7048,1,458.78247,548.48944,1,437.56854,560.84296,1,456.9367,525.7023,0.9424115,416.34918,552.7804,0.94113183,413.99344,522.86743,1,415.23077,557.1687,0.99314,349.55414,622.3864,1
"13291",448.54605,567.91547,1,457.59634,549.65247,1,434.72345,562.3516,1,456.39258,526.6961,0.95942646,412.84653,552.1621,0.93280894,413.626,522.3188,1,414.08875,558.0479,1,349.5756,622.401,1
"13292",447.94452,569.68756,1,457.8957,549.435,1,435.56415,562.941,1,457.44717,527.52936,0.9370682,413.4661,554.1029,0.9694039,413.791,523.245,1,416.08478,559.23883,0.94042116,349.28052,623.69055,1
"13293",449.21973,569.6347,1,458.8885,549.129,1,436.75897,562.9763,1,457.98828,527.56525,0.9068646,415.11145,554.8962,0.9640777,414.16205,523.7764,1,416.10852,560.03345,0.9098065,349.32022,623.6897,1
"13294",449.32913,568.84015,1,457.9157,549.9079,1,436.10876,563.3133,1,457.96024,527.99963,0.89360744,413.47766,554.1463,0.9508893,413.81232,523.99084,1,416.2033,560.714,0.926098,349.69727,623.4004,1
"13295",447.8289,569.3615,1,457.0761,551.2105,1,433.6804,564.2158,1,457.01373,528.33014,0.9212746,410.6242,553.9395,0.9608243,413.50757,522.94116,1,413.95248,560.1833,1,349.73093,623.27124,1
"13296",446.47778,569.778,1,455.93033,550.7116,1,432.8657,564.5133,1,454.22043,529.0021,0.9473981,409.52786,554.0941,0.9813984,412.94565,522.9371,1,412.8142,560.3749,1,349.7748,623.1273,1
"13297",448.32352,569.3979,1,456.34985,550.3572,1,434.77866,563.192,1,455.00305,528.8929,0.92518437,411.60785,554.22,0.99069774,413.40158,524.0598,1,415.24277,559.8313,0.9623115,349.01065,624.3872,1
"13298",448.92484,569.43207,1,456.7924,550.07544,1,435.56482,563.1827,1,457.35477,528.4927,0.90354806,412.86612,554.5547,0.97559196,413.5189,524.26,1,415.53555,559.7617,0.9988436,349.07693,624.40875,1
"13299",448.21313,569.24603,1,456.29526,550.27704,1,435.14,563.87427,1,456.73132,528.2947,0.9354407,411.92557,555.2413,0.99425995,412.93192,523.71155,1,416.60757,562.1672,0.91541004,349.31635,623.2676,1
"13300",446.83368,570.1154,1,455.96045,551.25696,1,433.16373,564.5141,1,455.09924,529.5713,0.93776673,409.9627,554.7162,1,413.168,523.3336,1,415.4372,560.55084,0.95486,349.2763,623.2638,1
"13301",447.97147,570.12933,1,456.3078,551.98456,1,434.4234,564.27295,1,455.65216,529.7383,0.91716754,411.31955,555.168,1,413.54636,523.5333,1,416.3942,560.3177,0.9253059,349.27536,623.2662,1
"13302",449.01883,570.3166,1,457.0991,551.4583,1,435.1762,563.7326,1,457.7996,529.3841,0.9171457,411.91376,554.4946,0.98223567,414.0846,523.7074,1,415.72525,559.5105,0.9578062,350.3647,623.76904,1
